      22  Gamma                   0.00000   0.00000  2  0  0  0  0  1  0  1
 900211  a0(980)(+)            0.98470   0.05700  1  0  0  0  0  3  1  2
 900211  2  0.844           221     211       0       0       0
 900211 -2  0.156           321    -311       0       0       0
 900111  a0(980)(0)            0.98470   0.05700  1  0  0  0  0  3  0  3
 900111  2  0.844           221     111       0       0       0
 900111 -2  0.078           311    -311       0       0       0
 900111 -2  0.078           321    -321       0       0       0
-900211  a0(980)(-)            0.98470   0.05700  1  0  0  0  0  3 -1  2
-900211  2  0.844           221    -211       0       0       0
-900211 -2  0.156          -321     311       0       0       0
     333  phi(1020)              1.01946   0.00426  3  0  0  0  0  1  0  6
     333  2  0.492           321    -321       0       0       0
     333  2  0.342           311    -311       0       0       0
     333  2  0.051           213    -211       0       0       0
     333  2  0.051           113     111       0       0       0
     333  2  0.051          -213     211       0       0       0
     333  2  0.013           221      22       0       0       0
    3122  Lambda                  1.11568   0.00000  2  1 -1  0  0  1  0  1
    3122  1  1.000          3122       0       0       0       0
   10223  h1(1170)                1.17000   0.36000  3  0  0  0  0  1  0  3
   10223  2  0.333           213    -211       0       0       0
   10223  2  0.334           113     111       0       0       0
   10223  2  0.333          -213     211       0       0       0
    3222  Sigma(+)               1.18937   0.00000  2  1 -1  0  0  3  1  1
    3222  1  1.000          3222       0       0       0       0
    3212  Sigma(0)               1.19264   0.00000  2  1 -1  0  0  3  0  1
    3212  2  1.000          3122      22       0       0       0    
    3112  Sigma(-)               1.19745   0.00000  2  1 -1  0  0  3 -1  1
    3112  1  1.000          3112       0       0       0       0
   10213  b1(1235)(+)           1.22950   0.14200  3  0  0  0  0  3  1  1
   10213  2  1.000           223     211       0       0       0
   10113  b1(1235)(0)           1.22950   0.14200  3  0  0  0  0  3  0  1
   10113  2  1.000           223     111       0       0       0
  -10213  b1(1235)(-)           1.22950   0.14200  3  0  0  0  0  3 -1  1
  -10213  2  1.000           223    -211       0       0       0
   20213  a1(1260)(+)           1.23000   0.40000  3  0  0  0  0  3  1  2
   20213  2  0.500           113     211       0       0       0
   20213  2  0.500           213     111       0       0       0
   20113  a1(1260)(0)           1.23000   0.40000  3  0  0  0  0  3  0  2
   20113  2  0.500           213    -211       0       0       0
   20113  2  0.500          -213     211       0       0       0
  -20213  a1(1260)(-)           1.23000   0.40000  3  0  0  0  0  3 -1  2
  -20213  2  0.500           113    -211       0       0       0
  -20213  2  0.500          -213     111       0       0       0
    2224  Delta1232(++)         1.23200   0.12000  4  1  0  0  0  4  2  1
    2224  2  1.000          2212     211       0       0       0
    2214  Delta1232(+)          1.23200   0.12000  4  1  0  0  0  4  1  3
    2214  2  0.663          2212     111       0       0       0
    2214  2  0.331          2112     211       0       0       0
    2214  2  0.006          2212      22       0       0       0
    2114  Delta1232(0)          1.23200   0.12000  4  1  0  0  0  4  0  3
    2114  2  0.663          2112     111       0       0       0
    2114  2  0.331          2212    -211       0       0       0
    2114  2  0.006          2112      22       0       0       0
    1114  Delta1232(-)          1.23200   0.12000  4  1  0  0  0  4 -1  1
    1114  2  1.000          2112    -211       0       0       0
   10323  K1-1270(+)             1.27300   0.09000  3  0  1  0  0  2  1  8
   10323 -2  0.280           311     213       0       0       0
   10323  2  0.140           321     113       0       0       0
   10323  3  0.124           311     211     111       0       0
   10323  3  0.041           321     111     111       0       0
   10323  3  0.145           321     211    -211       0       0
   10323  2  0.107           313     211       0       0       0
   10323  2  0.053           323     111       0       0       0
   10323 -2  0.110           321     223       0       0       0
  -10323  K1-1270(-)             1.27300   0.09000  3  0 -1  0  0  2 -1  8
  -10323 -2  0.280          -311    -213       0       0       0
  -10323  2  0.140          -321     113       0       0       0
  -10323  3  0.124          -311    -211     111       0       0
  -10323  3  0.041          -321     111     111       0       0
  -10323  3  0.145          -321     211    -211       0       0
  -10323  2  0.107          -313    -211       0       0       0
  -10323  2  0.053          -323     111       0       0       0
  -10323 -2  0.110          -321     223       0       0       0
   10313  K1-1270(0)             1.27300   0.09000  3  0  1  0  0  2  0  8
   10313  2  0.280           321    -213       0       0       0
   10313 -2  0.140           311     113       0       0       0
   10313  3  0.124           321    -211     111       0       0
   10313  3  0.041           311     111     111       0       0
   10313  3  0.145           311     211    -211       0       0
   10313  2  0.107           323    -211       0       0       0
   10313  2  0.053           313     111       0       0       0
   10313 -2  0.110           311     223       0       0       0
  -10313  Anti-K1-1270(0)        1.27300   0.09000  3  0 -1  0  0  2  0  8
  -10313  2  0.280          -321     213       0       0       0
  -10313 -2  0.140          -311     113       0       0       0
  -10313  3  0.124          -321     211     111       0       0
  -10313  3  0.041          -311     111     111       0       0
  -10313  3  0.145          -311     211    -211       0       0
  -10313  2  0.107          -323     211       0       0       0
  -10313  2  0.053          -313     111       0       0       0
  -10313 -2  0.110          -311     223       0       0       0
     225  f2(1270)               1.27540   0.18510  5  0  0  0  0  1  0  6
     225  2  0.570           211    -211       0       0       0
     225  2  0.284           111     111       0       0       0
     225  4  0.072           211    -211     111     111       0
     225  2  0.023           321    -321       0       0       0
     225  2  0.023           311    -311       0       0       0
     225  4  0.028           211     211    -211    -211       0
   20223  f1(1285)               1.28180   0.02410  3  0  0  0  0  1  0 13
   20223  3  0.107           221     211    -211       0       0
   20223  3  0.053           221     111     111       0       0
   20223  3  0.110           213    -211     111       0       0
   20223  3  0.110           113    -211     211       0       0
   20223  3  0.110          -213     211     111       0       0
   20223  2  0.120       900211    -211       0       0       0
   20223  2  0.120       900111     111       0       0       0
   20223  2  0.120      -900211     211       0       0       0
   20223  3  0.015           321    -321     111       0       0
   20223  3  0.015           311    -311     111       0       0
   20223  3  0.030           321    -311    -211       0       0
   20223  3  0.030          -321     311     211       0       0
   20223  2  0.060           113      22       0       0       0
  100221  eta(1295)              1.29400   0.05500  1  0  0  0  0  1  0  4
  100221  2  0.300       900211    -211       0       0       0
  100221  2  0.300       900111     111       0       0       0
  100221  2  0.300      -900211     211       0       0       0
  100221  3  0.100           221     211    -211       0       0
  100211  Pion1300(+)           1.30000   0.40000  1  0  0  0  0  3  1  4
  100211  2  0.167           213     111       0       0       0
  100211  2  0.167           113     211       0       0       0
  100211  3  0.400           211     211    -211       0       0
  100211  3  0.266           211     111     111       0       0
  100111  Pion1300(0)           1.30000   0.40000  1  0  0  0  0  3  0  4
  100111  2  0.167           213    -211       0       0       0
  100111  2  0.167          -213     211       0       0       0
  100111  3  0.533           211     111    -211       0       0
  100111  3  0.133           111     111     111       0       0
 -100211  Pion1300(-)           1.30000   0.40000  1  0  0  0  0  3 -1  4
 -100211  2  0.167          -213     111       0       0       0
 -100211  2  0.167           113    -211       0       0       0
 -100211  3  0.400          -211    -211     211       0       0
 -100211  3  0.266          -211     111     111       0       0
    3322  Xsi(0)                 1.31483   0.00000  2  1 -2  0  0  2  0  1
    3322  1  1.000          3322       0       0       0       0
    3312  Xsi(-)                 1.32131   0.00000  2  1 -2  0  0  2 -1  1
    3312  1  1.000          3312       0       0       0       0
     215  a2-1320(+)             1.31830   0.10700  5  0  0  0  0  3  1  5
     215  2  0.350           213     111       0       0       0
     215  2  0.350           113     211       0       0       0
     215  2  0.145           221     211       0       0       0
     215  3  0.105           223     211     111       0       0
     215  2  0.050           321    -311       0       0       0
     115  a2-1320(0)             1.31830   0.10700  5  0  0  0  0  3  0  6
     115  2  0.350           213    -211       0       0       0
     115  2  0.350          -213     211       0       0       0
     115  2  0.145           221     111       0       0       0
     115  3  0.105           223     211    -211       0       0
     115  2  0.025           321    -321       0       0       0
     115  2  0.025           311    -311       0       0       0
    -215  a2-1320(-)             1.31830   0.10700  5  0  0  0  0  3 -1  5
    -215  2  0.350          -213     111       0       0       0
    -215  2  0.350           113    -211       0       0       0
    -215  2  0.145           221    -211       0       0       0
    -215  3  0.105           223    -211     111       0       0
    -215  2  0.050          -321     311       0       0       0
 900213  Pion1-1400(+)          1.37600   0.30000  3  0  0  0  0  3  1  1
 900213  2  1.000           221     211       0       0       0
 900113  Pion1-1400(0)          1.37600   0.30000  3  0  0  0  0  3  0  1
 900113  2  1.000           221     111       0       0       0
-900213  Pion1-1400(-)          1.37600   0.30000  3  0  0  0  0  3 -1  1
-900213  2  1.000           221    -211       0       0       0
    3224  Sigma-(+)1385          1.38280   0.03580  4  1 -1  0  0  3  1  3
    3224  2  0.880          3122     211       0       0       0
    3224  2  0.060          3222     111       0       0       0
    3224  2  0.060          3212     211       0       0       0
    3214  Sigma-(0)1385          1.38370   0.03600  4  1 -1  0  0  3  0  3
    3214  2  0.880          3122     111       0       0       0    
    3214  2  0.060          3222    -211       0       0       0
    3214  2  0.060          3112     211       0       0       0
    3114  Sigma-(-)1385          1.38720   0.03940  4  1 -1  0  0  3 -1  3
    3114  2  0.880          3122    -211       0       0       0
    3114  2  0.060          3112     111       0       0       0
    3114  2  0.060          3212    -211       0       0       0
   10221  f0-1370                 1.40000   0.22500  1  0  0  0  0  1  0  4
   10221  2  0.624           211    -211       0       0       0
   10221  2  0.312           111     111       0       0       0
   10221  2  0.032           321    -321       0       0       0
   10221  2  0.032           311    -311       0       0       0
   20323  K1-1400(+)             1.40200   0.17400  3  0  1  0  0  2  1  6
   20323  2  0.627           313     211       0       0       0
   20323  2  0.313           323     111       0       0       0
   20323  2  0.010           321     113       0       0       0
   20323  2  0.020           311     213       0       0       0
   20323 -2  0.020         10221     321       0       0       0
   20323  2  0.010           223     321       0       0       0
  -20323  K1-1400(-)             1.40200   0.17400  3  0 -1  0  0  2 -1  6
  -20323  2  0.627          -313    -211       0       0       0
  -20323  2  0.313          -323     111       0       0       0
  -20323  2  0.010          -321     113       0       0       0
  -20323  2  0.020          -311    -213       0       0       0
  -20323 -2  0.020         10221    -321       0       0       0  
  -20323  2  0.010           223    -321       0       0       0
   20313  K1-1400(0)             1.40200   0.17400  3  0  1  0  0  2  0  6
   20313  2  0.627           323    -211       0       0       0
   20313  2  0.313           313     111       0       0       0
   20313  2  0.010           311     113       0       0       0
   20313  2  0.020           321    -213       0       0       0
   20313 -2  0.020         10221     311       0       0       0
   20313  2  0.010           223     311       0       0       0
  -20313  Anti-K1-1400(0)        1.40200   0.17400  3  0 -1  0  0  2  0  6
  -20313  2  0.627          -323     211       0       0       0
  -20313  2  0.313          -313     111       0       0       0
  -20313  2  0.010          -311     113       0       0       0
  -20313  2  0.020          -321     213       0       0       0
  -20313 -2  0.020         10221    -311       0       0       0
  -20313  2  0.010           223    -311       0       0       0
   13122  Lambda-1405             1.40650   0.05000  2  1 -1  0  0  1  0  3
   13122  2  0.333          3222    -211       0       0       0
   13122  2  0.334          3212     111       0       0       0
   13122  2  0.333          3112     211       0       0       0
  100323  K*1410(+)             1.41400   0.23200  3  0  1  0  0  2  1  4
  100323  2  0.623           313     211       0       0       0
  100323  2  0.311           323     111       0       0       0
  100323  2  0.044           311     211       0       0       0
  100323  2  0.022           321     111       0       0       0
 -100323  K*1410(-)             1.41400   0.23200  3  0 -1  0  0  2 -1  4
 -100323  2  0.623          -313    -211       0       0       0
 -100323  2  0.311          -323     111       0       0       0
 -100323  2  0.044          -311    -211       0       0       0
 -100323  2  0.022          -321     111       0       0       0
  100313  K*1410(0)             1.41400   0.23200  3  0  1  0  0  2  0  4
  100313  2  0.623           323    -211       0       0       0
  100313  2  0.311           313     111       0       0       0
  100313  2  0.044           321    -211       0       0       0
  100313  2  0.022           311     111       0       0       0
 -100313  Anti-K*1410(-)        1.41400   0.23200  3  0 -1  0  0  2  0  4
 -100313  2  0.623          -323     211       0       0       0
 -100313  2  0.311          -313     111       0       0       0
 -100313  2  0.044          -321     211       0       0       0
 -100313  2  0.022          -311     111       0       0       0
 920221  eta-1405                1.41030   0.05100  1  0  0  0  0  1  0  9
 920221  3  0.145           211    -321     311       0       0
 920221  3  0.145          -211     321    -311       0       0
 920221  3  0.072           111     311    -311       0       0
 920221  3  0.072           111     321    -321       0       0
 920221  3  0.145           221     211    -211       0       0
 920221  3  0.073           221     111     111       0       0
 920221  2  0.116       900111     111       0       0       0
 920221  2  0.116       900211    -211       0       0       0
 920221  2  0.116      -900211     211       0       0       0
   10321  K0*1430(+)            1.41200   0.29400  1  0  1  0  0  2  1  2
   10321  2  0.667           311     211       0       0       0
   10321  2  0.333           321     111       0       0       0
  -10321  K0*1430(-)            1.41200   0.29400  1  0 -1  0  0  2 -1  2
  -10321  2  0.667          -311    -211       0       0       0
  -10321  2  0.333          -321     111       0       0       0
   10311  K0*1430(0)            1.41200   0.29400  1  0  1  0  0  2  0  2
   10311  2  0.667           321    -211       0       0       0
   10311  2  0.333           311     111       0       0       0
  -10311  Anti-K0*1430(0)       1.41200   0.29400  1  0 -1  0  0  2  0  2
  -10311  2  0.667          -321     211       0       0       0
  -10311  2  0.333          -311     111       0       0       0
  100223  omega1420              1.41900   0.17400  3  0  0  0  0  1  0  3
  100223  2  0.333           213    -211       0       0       0
  100223  2  0.334           113     111       0       0       0
  100223  2  0.333          -213     211       0       0       0
   20333  f1-1420                 1.42630   0.05490  3  0  0  0  0  1  0  4
   20333  3  0.333           211    -321     311       0       0
   20333  3  0.333          -211     321    -311       0       0
   20333  3  0.167           111     321    -321       0       0
   20333  3  0.167           111     311    -311       0       0
     325  K2*1430(+)            1.42560   0.09850  5  0  1  0  0  2  1 10
     325  2  0.334           311     211       0       0       0
     325  2  0.167           321     111       0       0       0
     325  2  0.165           313     211       0       0       0
     325  2  0.083           323     111       0       0       0
     325  3  0.067           323     211    -211       0       0
     325  3  0.045           313     211     111       0       0
     325  3  0.023           323     111     111       0       0
     325  2  0.058           311     213       0       0       0
     325  2  0.029           321     113       0       0       0
     325  2  0.029           321     223       0       0       0
    -325  K2*1430(-)            1.42560   0.09850  5  0 -1  0  0  2 -1 10
    -325  2  0.334          -311    -211       0       0       0
    -325  2  0.167          -321     111       0       0       0
    -325  2  0.165          -313    -211       0       0       0
    -325  2  0.083          -323     111       0       0       0
    -325  3  0.067          -323     211    -211       0       0
    -325  3  0.045          -313    -211     111       0       0
    -325  3  0.023          -323     111     111       0       0
    -325  2  0.058          -311    -213       0       0       0
    -325  2  0.029          -321     113       0       0       0
    -325  2  0.029          -321     223       0       0       0
     315  K2*1430(0)            1.43240   0.10900  5  0  1  0  0  2  0 10
     315  2  0.334           321    -211       0       0       0
     315  2  0.167           311     111       0       0       0
     315  2  0.165           323    -211       0       0       0
     315  2  0.083           313     111       0       0       0
     315  3  0.067           313     211    -211       0       0
     315  3  0.045           323    -211     111       0       0
     315  3  0.023           313     111     111       0       0
     315  2  0.058           321    -213       0       0       0
     315  2  0.029           311     113       0       0       0
     315  2  0.029           311     223       0       0       0
    -315  Anti-K2*1430(0)       1.43240   0.10900  5  0 -1  0  0  2  0 10
    -315  2  0.334          -321     211       0       0       0
    -315  2  0.167          -311     111       0       0       0
    -315  2  0.165          -323     211       0       0       0
    -315  2  0.083          -313     111       0       0       0
    -315  3  0.067          -313     211    -211       0       0
    -315  3  0.045          -323     211     111       0       0
    -315  3  0.023          -313     111     111       0       0
    -315  2  0.058          -321     213       0       0       0
    -315  2  0.029          -311     113       0       0       0
    -315  2  0.029          -311     223       0       0       0
   12212  p-1440                  1.44000   0.35000  2  1  0  0  0  2  1  7
   12212  2  0.433          2112     211       0       0       0
   12212  2  0.217          2212     111       0       0       0
   12212  2  0.125          2224    -211       0       0       0
   12212  2  0.083          2214     111       0       0       0
   12212  2  0.042          2114     211       0       0       0
   12212  3  0.067          2212     211    -211       0       0
   12212  3  0.033          2212     111     111       0       0
   12112  n-1440                  1.44000   0.35000  2  1  0  0  0  2  0  7
   12112  2  0.433          2212    -211       0       0       0
   12112  2  0.217          2112     111       0       0       0
   12112  2  0.125          1114     211       0       0       0
   12112  2  0.083          2114     111       0       0       0
   12112  2  0.042          2214    -211       0       0       0
   12112  3  0.067          2112     211    -211       0       0
   12112  3  0.033          2112     111     111       0       0
  100213  rho1450(+)           1.46500   0.40000  3  0  0  0  0  3  1  1
  100213  2  1.000           211     111       0       0       0
  100113  rho1450(0)           1.46500   0.40000  3  0  0  0  0  3  0  1
  100113  2  1.000           211    -211       0       0       0
 -100213  rho1450(-)           1.46500   0.40000  3  0  0  0  0  3 -1  1
 -100213  2  1.000          -211     111       0       0       0
   10211  a0-1450(+)             1.47400   0.26500  1  0  0  0  0  3  1  4
   10211  2  0.077           221     211       0       0       0
   10211  2  0.027           331     211       0       0       0
   10211  2  0.068           321    -311       0       0       0
   10211  3  0.828           223     211     111       0       0
   10111  a0-1450(0)             1.47400   0.26500  1  0  0  0  0  3  0  6
   10111  2  0.077           221     111       0       0       0
   10111  2  0.027           331     111       0       0       0
   10111  2  0.034           321    -321       0       0       0
   10111  2  0.034           311    -311       0       0       0
   10111  3  0.552           223     211    -211       0       0
   10111  3  0.276           223     111     111       0       0
  -10211  a0-1450(-)             1.47400   0.26500  1  0  0  0  0  3 -1  4
  -10211  2  0.077           221    -211       0       0       0
  -10211  2  0.027           331    -211       0       0       0
  -10211  2  0.068          -321     311       0       0       0
  -10211  3  0.828           223    -211     111       0       0
  100331  eta-1475                1.47600   0.08700  1  0  0  0  0  1  0  8
  100331  3  0.223           321    -311    -211       0       0
  100331  3  0.223          -321     311     211       0       0
  100331  3  0.111           321    -321     111       0       0
  100331  3  0.111           311    -311     111       0       0
  100331  2  0.083           323    -321       0       0       0
  100331  2  0.083          -323     321       0       0       0
  100331  2  0.083           313    -311       0       0       0
  100331  2  0.083          -313     311       0       0       0
 930221  f0-1500                 1.50700   0.1090  1  0  0  0  0  1  0  9
 930221  2  0.019           331     221       0       0       0
 930221  2  0.051           221     221       0       0       0
 930221  2  0.233           211    -211       0       0       0
 930221  2  0.116           111     111       0       0       0
 930221  2  0.043           321    -321       0       0       0
 930221  2  0.043           311    -311       0       0       0
 930221  4  0.022           111     111     111     111       0
 930221  4  0.209           211     211    -211    -211       0
 930221  4  0.264           211    -211     111     111       0
    3124  Lambda1520             1.51950   0.01560  4  1 -1  0  0  1  0 11
    3124  2  0.142          3222    -211       0       0       0
    3124  2  0.142          3212     111       0       0       0
    3124  2  0.142          3112     211       0       0       0
    3124  2  0.228          2212    -321       0       0       0
    3124  2  0.228          2112    -311       0       0       0
    3124  3  0.067          3122     211    -211       0       0
    3124  3  0.034          3122     111     111       0       0
    3124  3  0.003          3222    -211     111       0       0
    3124  3  0.003          3212     211    -211       0       0
    3124  3  0.003          3112     211     111       0       0
    3124  2  0.008          3122      22       0       0       0
    2124  p-1520                  1.52000   0.11500  4  1  0  0  0  2  1  9
    2124  2  0.367          2112     211       0       0       0
    2124  2  0.183          2212     111       0       0       0
    2124  2  0.112          2224    -211       0       0       0
    2124  2  0.075          2214     111       0       0       0
    2124  2  0.038          2114     211       0       0       0
    2124 -2  0.117          2112     213       0       0       0
    2124 -2  0.058          2212     113       0       0       0
    2124  3  0.033          2212     211    -211       0       0
    2124  3  0.017          2212     111     111       0       0
    1214  n-1520                  1.52000   0.11500  4  1  0  0  0  2  0  9
    1214  2  0.367          2212    -211       0       0       0
    1214  2  0.183          2112     111       0       0       0
    1214  2  0.112          1114     211       0       0       0
    1214  2  0.075          2114     111       0       0       0
    1214  2  0.038          2214    -211       0       0       0
    1214 -2  0.117          2212    -213       0       0       0
    1214 -2  0.058          2112     113       0       0       0
    1214  3  0.033          2112     211    -211       0       0
    1214  3  0.017          2112     111     111       0       0
     335  f2prime1525           1.52500   0.07300  5  0  0  0  0  1  0  5
     335  2  0.444           321    -321       0       0       0
     335  2  0.444           311    -311       0       0       0
     335  2  0.103           221     221       0       0       0
     335  2  0.006           211    -211       0       0       0
     335  2  0.003           111     111       0       0       0
    3324  Xsi(0)1530            1.53180   0.00910  4  1 -2  0  0  2  0  2
    3324  2  0.667          3312     211       0       0       0
    3324  2  0.333          3322     111       0       0       0
    3314  Xsi(-)1530            1.53500   0.00990  4  1 -2  0  0  2 -1  2
    3314  2  0.667          3322    -211       0       0       0
    3314  2  0.333          3312     111       0       0       0
   22212  p-1535                  1.53500   0.15000  2  1  0  0  0  2  1  9
   22212  2  0.310          2112     211       0       0       0
   22212  2  0.155          2212     111       0       0       0
   22212  2  0.437          2212     221       0       0       0
   22212 -2  0.018          2112     213       0       0       0
   22212 -2  0.009          2212     113       0       0       0
   22212 -2  0.033         12112     211       0       0       0
   22212 -2  0.017         12212     111       0       0       0
   22212  3  0.014          2212     211    -211       0       0
   22212  3  0.007          2212     111     111       0       0
   22112  n-1535                  1.53500   0.15000  2  1  0  0  0  2  0  9
   22112  2  0.310          2212    -211       0       0       0
   22112  2  0.155          2112     111       0       0       0
   22112  2  0.437          2112     221       0       0       0
   22112 -2  0.018          2212    -213       0       0       0
   22112 -2  0.009          2112     113       0       0       0
   22112 -2  0.033         12212    -211       0       0       0
   22112 -2  0.017         12112     111       0       0       0
   22112  3  0.014          2112     211    -211       0       0
   22112  3  0.007          2112     111     111       0       0
   32224  Delta1600(++)         1.60000   0.35000  4  1  0  0  0  4  2  5
   32224  2  0.150          2212     211       0       0       0
   32224  2  0.330          2224     111       0       0       0
   32224  2  0.220          2214     211       0       0       0
   32224 -2  0.100          2212     213       0       0       0
   32224  2  0.200         12212     211       0       0       0
   32214  Delta1600(+)          1.60000   0.35000  4  1  0  0  0  4  1  9
   32214  2  0.100          2212     111       0       0       0
   32214  2  0.050          2112     211       0       0       0
   32214  2  0.220          2224    -211       0       0       0
   32214  2  0.037          2214     111       0       0       0
   32214  2  0.293          2114     211       0       0       0
   32214 -2  0.067          2212     113       0       0       0
   32214 -2  0.033          2112     213       0       0       0
   32214  2  0.133         12212     111       0       0       0
   32214  2  0.067         12112     211       0       0       0
   32114  Delta1600(0)          1.60000   0.35000  4  1  0  0  0  4  0  9
   32114  2  0.100          2112     111       0       0       0
   32114  2  0.050          2212    -211       0       0       0
   32114  2  0.220          1114     211       0       0       0
   32114  2  0.037          2114     111       0       0       0
   32114  2  0.293          2214    -211       0       0       0
   32114 -2  0.067          2112     113       0       0       0
   32114 -2  0.033          2212    -213       0       0       0
   32114  2  0.133         12112     111       0       0       0
   32114  2  0.067         12212    -211       0       0       0
   31114  Delta1600(-)          1.60000   0.35000  4  1  0  0  0  4 -1  5
   31114  2  0.150          2112    -211       0       0       0
   31114  2  0.330          1114     111       0       0       0
   31114  2  0.220          2114    -211       0       0       0
   31114 -2  0.100          2112    -213       0       0       0
   31114  2  0.200         12112    -211       0       0       0
   23122  Lambda1600             1.60000   0.15000  2  1 -1  0  0  1  0  5
   23122  2  0.217          3222    -211       0       0       0
   23122  2  0.216          3212     111       0       0       0
   23122  2  0.217          3112     211       0       0       0
   23122  2  0.175          2212    -321       0       0       0
   23122  2  0.175          2112    -311       0       0       0
   10225  eta2-1645               1.61700   0.18100  5  0  0  0  0  1  0 10
   10225  2  0.291           215    -211       0       0       0
   10225  2  0.291           115     111       0       0       0
   10225  2  0.291          -215     211       0       0       0
   10225  2  0.010           321    -321     111       0       0
   10225  2  0.010           311    -311     111       0       0
   10225  2  0.020           321    -311     111       0       0
   10225  2  0.020           311    -321     211       0       0
   10225  2  0.022       900211    -211       0       0       0
   10225  2  0.023       900111     111       0       0       0
   10225  2  0.022      -900211     211       0       0       0
    2222  Delta1620(++)         1.63000   0.14500  2  1  0  0  0  4  2  4
    2222  2  0.250          2212     211       0       0       0
    2222  2  0.300          2224     111       0       0       0
    2222  2  0.200          2214     211       0       0       0
    2222 -2  0.250          2212     213       0       0       0
    2122  Delta1620(+)          1.63000   0.14500  2  1  0  0  0  4  1  7
    2122  2  0.167          2212     111       0       0       0
    2122  2  0.083          2112     211       0       0       0
    2122  2  0.200          2224    -211       0       0       0
    2122  2  0.033          2214     111       0       0       0
    2122  2  0.267          2114     211       0       0       0
    2122 -2  0.167          2212     113       0       0       0
    2122 -2  0.083          2112     213       0       0       0
    1212  Delta1620(0)          1.63000   0.14500  2  1  0  0  0  4  0  7
    1212  2  0.167          2112     111       0       0       0
    1212  2  0.083          2212    -211       0       0       0
    1212  2  0.200          1114     211       0       0       0
    1212  2  0.033          2114     111       0       0       0
    1212  2  0.267          2214    -211       0       0       0
    1212 -2  0.167          2112     113       0       0       0
    1212 -2  0.083          2212    -213       0       0       0
    1112  Delta1620(-)          1.63000   0.14500  2  1  0  0  0  4 -1  4
    1112  2  0.250          2112    -211       0       0       0
    1112  2  0.300          1114     111       0       0       0
    1112  2  0.200          2114    -211       0       0       0
    1112 -2  0.250          2112    -213       0       0       0
 910213  Pion1-1600(+)          1.65300   0.22500  3  0  0  0  0  3  1  2
 910213  3  0.667           211     211    -211       0       0
 910213  3  0.333           211     111     111       0       0
 910113  Pion1-1600(0)          1.65300   0.22500  3  0  0  0  0  3  0  2
 910113  3  0.667           211    -211     111       0       0
 910113  3  0.333           111     111     111       0       0
-910213  Pion1-1600(-)          1.65300   0.22500  3  0  0  0  0  3 -1  2
