  1.000000000000000E-003
  2.000000000000000E-003         501
   0.1742067956   0.0000000000   0.0000000000
   0.1741494600   0.0000000000   0.0000000000
   0.1740919914   0.0000000000   0.0000000000
   0.1740343892   0.0000000000   0.0000000000
   0.1739766526   0.0000000000   0.0000000000
   0.1739187810   0.0000000000   0.0000000000
   0.1738607737   0.0000000000   0.0000000000
   0.1738026300   0.0000000000   0.0000000000
   0.1737443493   0.0000000000   0.0000000000
   0.1736859307   0.0000000000   0.0000000000
   0.1736273736   0.0000000000   0.0000000000
   0.1735686774   0.0000000000   0.0000000000
   0.1735098412   0.0000000000   0.0000000000
   0.1734508643   0.0000000000   0.0000000000
   0.1733917461   0.0000000000   0.0000000000
   0.1733324858   0.0000000000   0.0000000000
   0.1732730826   0.0000000000   0.0000000000
   0.1732135358   0.0000000000   0.0000000000
   0.1731538447   0.0000000000   0.0000000000
   0.1730940085   0.0000000000   0.0000000000
   0.1730340264   0.0000000000   0.0000000000
   0.1729738976   0.0000000000   0.0000000000
   0.1729136214   0.0000000000   0.0000000000
   0.1728531971   0.0000000000   0.0000000000
   0.1727926237   0.0000000000   0.0000000000
   0.1727319006   0.0000000000   0.0000000000
   0.1726710268   0.0000000000   0.0000000000
   0.1726100017   0.0000000000   0.0000000000
   0.1725488243   0.0000000000   0.0000000000
   0.1724874939   0.0000000000   0.0000000000
   0.1724260096   0.0000000000   0.0000000000
   0.1723643707   0.0000000000   0.0000000000
   0.1723025761   0.0000000000   0.0000000000
   0.1722406252   0.0000000000   0.0000000000
   0.1721785171   0.0000000000   0.0000000000
   0.1721162508   0.0000000000   0.0000000000
   0.1720538255   0.0000000000   0.0000000000
   0.1719912403   0.0000000000   0.0000000000
   0.1719284944   0.0000000000   0.0000000000
   0.1718655868   0.0000000000   0.0000000000
   0.1718025167   0.0000000000   0.0000000000
   0.1717392831   0.0000000000   0.0000000000
   0.1716758851   0.0000000000   0.0000000000
   0.1716123219   0.0000000000   0.0000000000
   0.1715485924   0.0000000000   0.0000000000
   0.1714846957   0.0000000000   0.0000000000
   0.1714206308   0.0000000000   0.0000000000
   0.1713563969   0.0000000000   0.0000000000
   0.1712919930   0.0000000000   0.0000000000
   0.1712274180   0.0000000000   0.0000000000
   0.1711626710   0.0000000000   0.0000000000
   0.1710977509   0.0000000000   0.0000000000
   0.1710326569   0.0000000000   0.0000000000
   0.1709673879   0.0000000000   0.0000000000
   0.1709019428   0.0000000000   0.0000000000
   0.1708363207   0.0000000000   0.0000000000
   0.1707705205   0.0000000000   0.0000000000
   0.1707045411   0.0000000000   0.0000000000
   0.1706383816   0.0000000000   0.0000000000
   0.1705720408   0.0000000000   0.0000000000
   0.1705055176   0.0000000000   0.0000000000
   0.1704388110   0.0000000000   0.0000000000
   0.1703719199   0.0000000000   0.0000000000
   0.1703048432   0.0000000000   0.0000000000
   0.1702375798   0.0000000000   0.0000000000
   0.1701701285   0.0000000000   0.0000000000
   0.1701024882   0.0000000000   0.0000000000
   0.1700346577   0.0000000000   0.0000000000
   0.1699666360   0.0000000000   0.0000000000
   0.1698984218   0.0000000000   0.0000000000
   0.1698300140   0.0000000000   0.0000000000
   0.1697614113   0.0000000000   0.0000000000
   0.1696926126   0.0000000000   0.0000000000
   0.1696236167   0.0000000000   0.0000000000
   0.1695544223   0.0000000000   0.0000000000
   0.1694850282   0.0000000000   0.0000000000
   0.1694154332   0.0000000000   0.0000000000
   0.1693456360   0.0000000000   0.0000000000
   0.1692756353   0.0000000000   0.0000000000
   0.1692054298   0.0000000000   0.0000000000
   0.1691350183   0.0000000000   0.0000000000
   0.1690643994   0.0000000000   0.0000000000
   0.1689935719   0.0000000000   0.0000000000
   0.1689225343   0.0000000000   0.0000000000
   0.1688512854   0.0000000000   0.0000000000
   0.1687798238   0.0000000000   0.0000000000
   0.1687081481   0.0000000000   0.0000000000
   0.1686362570   0.0000000000   0.0000000000
   0.1685641489   0.0000000000   0.0000000000
   0.1684918226   0.0000000000   0.0000000000
   0.1684192766   0.0000000000   0.0000000000
   0.1683465094   0.0000000000   0.0000000000
   0.1682735196   0.0000000000   0.0000000000
   0.1682003057   0.0000000000   0.0000000000
   0.1681268662   0.0000000000   0.0000000000
   0.1680531997   0.0000000000   0.0000000000
   0.1679793045   0.0000000000   0.0000000000
   0.1679051793   0.0000000000   0.0000000000
   0.1678308224   0.0000000000   0.0000000000
   0.1677562323   0.0000000000   0.0000000000
   0.1676814073   0.0000000000   0.0000000000
   0.1676063460   0.0000000000   0.0000000000
   0.1675310466   0.0000000000   0.0000000000
   0.1674555075   0.0000000000   0.0000000000
   0.1673797272   0.0000000000   0.0000000000
   0.1673037039   0.0000000000   0.0000000000
   0.1672274360   0.0000000000   0.0000000000
   0.1671509217   0.0000000000   0.0000000000
   0.1670741594   0.0000000000   0.0000000000
   0.1669971472   0.0000000000   0.0000000000
   0.1669198835   0.0000000000   0.0000000000
   0.1668423665   0.0000000000   0.0000000000
   0.1667645944   0.0000000000   0.0000000000
   0.1666865653   0.0000000000   0.0000000000
   0.1666082775   0.0000000000   0.0000000000
   0.1665297290   0.0000000000   0.0000000000
   0.1664509181   0.0000000000   0.0000000000
   0.1663718428   0.0000000000   0.0000000000
   0.1662925012   0.0000000000   0.0000000000
   0.1662128913   0.0000000000   0.0000000000
   0.1661330113   0.0000000000   0.0000000000
   0.1660528591   0.0000000000   0.0000000000
   0.1659724328   0.0000000000   0.0000000000
   0.1658917302   0.0000000000   0.0000000000
   0.1658107494   0.0000000000   0.0000000000
   0.1657294884   0.0000000000   0.0000000000
   0.1656479449   0.0000000000   0.0000000000
   0.1655661169   0.0000000000   0.0000000000
   0.1654840022   0.0000000000   0.0000000000
   0.1654015988   0.0000000000   0.0000000000
   0.1653189043   0.0000000000   0.0000000000
   0.1652359166   0.0000000000   0.0000000000
   0.1651526334   0.0000000000   0.0000000000
   0.1650690525   0.0000000000   0.0000000000
   0.1649620978   0.0000000000   0.0000000000
   0.1647470593   0.0000000000   0.0000000000
   0.1645314798   0.0000000000   0.0000000000
   0.1643153560   0.0000000000   0.0000000000
   0.1640986846   0.0000000000   0.0000000000
   0.1638814620   0.0000000000   0.0000000000
   0.1636636849   0.0000000000   0.0000000000
   0.1634453497   0.0000000000   0.0000000000
   0.1632264530   0.0000000000   0.0000000000
   0.1630069911   0.0000000000   0.0000000000
   0.1627869606   0.0000000000   0.0000000000
   0.1625663577   0.0000000000   0.0000000000
   0.1623451788   0.0000000000   0.0000000000
   0.1621234202   0.0000000000   0.0000000000
   0.1619010781   0.0000000000   0.0000000000
   0.1616781488   0.0000000000   0.0000000000
   0.1614546284   0.0000000000   0.0000000000
   0.1612305131   0.0000000000   0.0000000000
   0.1610057989   0.0000000000   0.0000000000
   0.1607804819   0.0000000000   0.0000000000
   0.1605545582   0.0000000000   0.0000000000
   0.1603280236   0.0000000000   0.0000000000
   0.1601008742   0.0000000000   0.0000000000
   0.1598731057   0.0000000000   0.0000000000
   0.1596447141   0.0000000000   0.0000000000
   0.1594156951   0.0000000000   0.0000000000
   0.1591860445   0.0000000000   0.0000000000
   0.1589557579   0.0000000000   0.0000000000
   0.1587248311   0.0000000000   0.0000000000
   0.1584932595   0.0000000000   0.0000000000
   0.1582610388   0.0000000000   0.0000000000
   0.1580281645   0.0000000000   0.0000000000
   0.1577946320   0.0000000000   0.0000000000
   0.1575604367   0.0000000000   0.0000000000
   0.1573255740   0.0000000000   0.0000000000
   0.1570900391   0.0000000000   0.0000000000
   0.1568538274   0.0000000000   0.0000000000
   0.1566169339   0.0000000000   0.0000000000
   0.1563793538   0.0000000000   0.0000000000
   0.1561410822   0.0000000000   0.0000000000
   0.1559021141   0.0000000000   0.0000000000
   0.1556624444   0.0000000000   0.0000000000
   0.1554220681   0.0000000000   0.0000000000
   0.1551809800   0.0000000000   0.0000000000
   0.1549391749   0.0000000000   0.0000000000
   0.1546966474   0.0000000000   0.0000000000
   0.1544533922   0.0000000000   0.0000000000
   0.1542094039   0.0000000000   0.0000000000
   0.1539646770   0.0000000000   0.0000000000
   0.1537192060   0.0000000000   0.0000000000
   0.1534729852   0.0000000000   0.0000000000
   0.1532260090   0.0000000000   0.0000000000
   0.1529782715   0.0000000000   0.0000000000
   0.1527297670   0.0000000000   0.0000000000
   0.1524804895   0.0000000000   0.0000000000
   0.1522304331   0.0000000000   0.0000000000
   0.1519795918   0.0000000000   0.0000000000
   0.1517279592   0.0000000000   0.0000000000
   0.1514755294   0.0000000000   0.0000000000
   0.1512222959   0.0000000000   0.0000000000
   0.1509682523   0.0000000000   0.0000000000
   0.1507133923   0.0000000000   0.0000000000
   0.1504577093   0.0000000000   0.0000000000
   0.1502011966   0.0000000000   0.0000000000
   0.1499438476   0.0000000000   0.0000000000
   0.1496856553   0.0000000000   0.0000000000
   0.1494266130   0.0000000000   0.0000000000
   0.1491667135   0.0000000000   0.0000000000
   0.1489059499   0.0000000000   0.0000000000
   0.1486443149   0.0000000000   0.0000000000
   0.1483818012   0.0000000000   0.0000000000
   0.1481184015   0.0000000000   0.0000000000
   0.1478541082   0.0000000000   0.0000000000
   0.1475889138   0.0000000000   0.0000000000
   0.1473228105   0.0000000000   0.0000000000
   0.1470557905   0.0000000000   0.0000000000
   0.1467878460   0.0000000000   0.0000000000
   0.1465189687   0.0000000000   0.0000000000
   0.1462491507   0.0000000000   0.0000000000
   0.1459783836   0.0000000000   0.0000000000
   0.1457066589   0.0000000000   0.0000000000
   0.1454339682   0.0000000000   0.0000000000
   0.1451603029   0.0000000000   0.0000000000
   0.1448856540   0.0000000000   0.0000000000
   0.1446100128   0.0000000000   0.0000000000
   0.1443333701   0.0000000000   0.0000000000
   0.1440557168   0.0000000000   0.0000000000
   0.1437770434   0.0000000000   0.0000000000
   0.1434973406   0.0000000000   0.0000000000
   0.1432165987   0.0000000000   0.0000000000
   0.1429348080   0.0000000000   0.0000000000
   0.1426519583   0.0000000000   0.0000000000
   0.1423680398   0.0000000000   0.0000000000
   0.1420830421   0.0000000000   0.0000000000
   0.1417969547   0.0000000000   0.0000000000
   0.1415097671   0.0000000000   0.0000000000
   0.1412214686   0.0000000000   0.0000000000
   0.1409320480   0.0000000000   0.0000000000
   0.1406414944   0.0000000000   0.0000000000
   0.1403497963   0.0000000000   0.0000000000
   0.1400569422   0.0000000000   0.0000000000
   0.1397629205   0.0000000000   0.0000000000
   0.1394677189   0.0000000000   0.0000000000
   0.1391713258   0.0000000000   0.0000000000
   0.1388737286   0.0000000000   0.0000000000
   0.1385749147   0.0000000000   0.0000000000
   0.1382748713   0.0000000000   0.0000000000
   0.1379735855   0.0000000000   0.0000000000
   0.1376710439   0.0000000000   0.0000000000
   0.1373672330   0.0000000000   0.0000000000
   0.1370621391   0.0000000000   0.0000000000
   0.1367557481   0.0000000000   0.0000000000
   0.1364480457   0.0000000000   0.0000000000
   0.1361390175   0.0000000000   0.0000000000
   0.1358286485   0.0000000000   0.0000000000
   0.1355169237   0.0000000000   0.0000000000
   0.1352038275   0.0000000000   0.0000000000
   0.1348893443   0.0000000000   0.0000000000
   0.1345734580   0.0000000000   0.0000000000
   0.1342561523   0.0000000000   0.0000000000
   0.1339374105   0.0000000000   0.0000000000
   0.1336172154   0.0000000000   0.0000000000
   0.1332955497   0.0000000000   0.0000000000
   0.1329723956   0.0000000000   0.0000000000
   0.1326477350   0.0000000000   0.0000000000
   0.1323215493   0.0000000000   0.0000000000
   0.1319938196   0.0000000000   0.0000000000
   0.1316645265   0.0000000000   0.0000000000
   0.1313336502   0.0000000000   0.0000000000
   0.1310011706   0.0000000000   0.0000000000
   0.1306670669   0.0000000000   0.0000000000
   0.1303313180   0.0000000000   0.0000000000
   0.1299939022   0.0000000000   0.0000000000
   0.1296547973   0.0000000000   0.0000000000
   0.1293139808   0.0000000000   0.0000000000
   0.1289714293   0.0000000000   0.0000000000
   0.1286271192   0.0000000000   0.0000000000
   0.1282810259   0.0000000000   0.0000000000
   0.1279331246   0.0000000000   0.0000000000
   0.1275833897   0.0000000000   0.0000000000
   0.1272317949   0.0000000000   0.0000000000
   0.1268783134   0.0000000000   0.0000000000
   0.1265229174   0.0000000000   0.0000000000
   0.1261655788   0.0000000000   0.0000000000
   0.1258062684   0.0000000000   0.0000000000
   0.1254449563   0.0000000000   0.0000000000
   0.1250816118   0.0000000000   0.0000000000
   0.1247162036   0.0000000000   0.0000000000
   0.1243486990   0.0000000000   0.0000000000
   0.1239790649   0.0000000000   0.0000000000
   0.1236072669   0.0000000000   0.0000000000
   0.1232332698   0.0000000000   0.0000000000
   0.1228570372   0.0000000000   0.0000000000
   0.1224785319   0.0000000000   0.0000000000
   0.1220977152   0.0000000000   0.0000000000
   0.1217145474   0.0000000000   0.0000000000
   0.1213289878   0.0000000000   0.0000000000
   0.1209409940   0.0000000000   0.0000000000
   0.1205505226   0.0000000000   0.0000000000
   0.1201575286   0.0000000000   0.0000000000
   0.1197619655   0.0000000000   0.0000000000
   0.1193637854   0.0000000000   0.0000000000
   0.1189629388   0.0000000000   0.0000000000
   0.1185593743   0.0000000000   0.0000000000
   0.1181530390   0.0000000000   0.0000000000
   0.1177438780   0.0000000000   0.0000000000
   0.1173318343   0.0000000000   0.0000000000
   0.1169168492   0.0000000000   0.0000000000
   0.1164988616   0.0000000000   0.0000000000
   0.1160778081   0.0000000000   0.0000000000
   0.1156536230   0.0000000000   0.0000000000
   0.1152262382   0.0000000000   0.0000000000
   0.1147955826   0.0000000000   0.0000000000
   0.1143615827   0.0000000000   0.0000000000
   0.1139241618   0.0000000000   0.0000000000
   0.1134832402   0.0000000000   0.0000000000
   0.1130387348   0.0000000000   0.0000000000
   0.1125905590   0.0000000000   0.0000000000
   0.1121386228   0.0000000000   0.0000000000
   0.1116828320   0.0000000000   0.0000000000
   0.1112230882   0.0000000000   0.0000000000
   0.1107592890   0.0000000000   0.0000000000
   0.1102913269   0.0000000000   0.0000000000
   0.1098190897   0.0000000000   0.0000000000
   0.1093424600   0.0000000000   0.0000000000
   0.1088613145   0.0000000000   0.0000000000
   0.1083755242   0.0000000000   0.0000000000
   0.1078849535   0.0000000000   0.0000000000
   0.1073894604   0.0000000000   0.0000000000
   0.1068888953   0.0000000000   0.0000000000
   0.1063831010   0.0000000000   0.0000000000
   0.1058719119   0.0000000000   0.0000000000
   0.1053551536   0.0000000000   0.0000000000
   0.1048326421   0.0000000000   0.0000000000
   0.1043041833   0.0000000000   0.0000000000
   0.1037695719   0.0000000000   0.0000000000
   0.1032285910   0.0000000000   0.0000000000
   0.1026810108   0.0000000000   0.0000000000
   0.1021265879   0.0000000000   0.0000000000
   0.1015650638   0.0000000000   0.0000000000
   0.1009961641   0.0000000000   0.0000000000
   0.1004195972   0.0000000000   0.0000000000
   0.0998350523   0.0000000000   0.0000000000
   0.0992421984   0.0000000000   0.0000000000
   0.0986406820   0.0000000000   0.0000000000
   0.0980301256   0.0000000000   0.0000000000
   0.0974101250   0.0000000000   0.0000000000
   0.0967802474   0.0000000000   0.0000000000
   0.0961400280   0.0000000000   0.0000000000
   0.0954889674   0.0000000000   0.0000000000
   0.0948265281   0.0000000000   0.0000000000
   0.0941521303   0.0000000000   0.0000000000
   0.0934651481   0.0000000000   0.0000000000
   0.0927649041   0.0000000000   0.0000000000
   0.0920506641   0.0000000000   0.0000000000
   0.0913216305   0.0000000000   0.0000000000
   0.0905769354   0.0000000000   0.0000000000
   0.0898156321   0.0000000000   0.0000000000
   0.0890366858   0.0000000000   0.0000000000
   0.0882389624   0.0000000000   0.0000000000
   0.0874212163   0.0000000000   0.0000000000
   0.0865820754   0.0000000000   0.0000000000
   0.0857200241   0.0000000000   0.0000000000
   0.0848333837   0.0000000000   0.0000000000
   0.0839202883   0.0000000000   0.0000000000
   0.0829786574   0.0000000000   0.0000000000
   0.0820061628   0.0000000000   0.0000000000
   0.0810001888   0.0000000000   0.0000000000
   0.0799577852   0.0000000000   0.0000000000
   0.0788756090   0.0000000000   0.0000000000
   0.0777498545   0.0000000000   0.0000000000
   0.0765761669   0.0000000000   0.0000000000
   0.0753495345   0.0000000000   0.0000000000
   0.0740641547   0.0000000000   0.0000000000
   0.0727132638   0.0000000000   0.0000000000
   0.0712889193   0.0000000000   0.0000000000
   0.0697817173   0.0000000000   0.0000000000
   0.0681804213   0.0000000000   0.0000000000
   0.0664714656   0.0000000000   0.0000000000
   0.0646382765   0.0000000000   0.0000000000
   0.0626603259   0.0000000000   0.0000000000
   0.0605117746   0.0000000000   0.0000000000
   0.0581594626   0.0000000000   0.0000000000
   0.0555598072   0.0000000000   0.0000000000
   0.0526537678   0.0000000000   0.0000000000
   0.0493581213   0.0000000000   0.0000000000
   0.0455489998   0.0000000000   0.0000000000
   0.0410270826   0.0000000000   0.0000000000
   0.0354312168   0.0000000000   0.0000000000
   0.0279634398   0.0000000000   0.0000000000
   0.0159215816   0.0000000000   0.0000000000
