   1.00100000000000     
  2.000000000000000E-002         501
   0.2725083014   0.0000000000   0.0000000000
   0.2723767538   0.0000000000   0.0000000000
   0.2722450143   0.0000000000   0.0000000000
   0.2721130821   0.0000000000   0.0000000000
   0.2719809565   0.0000000000   0.0000000000
   0.2718486370   0.0000000000   0.0000000000
   0.2717161231   0.0000000000   0.0000000000
   0.2715834138   0.0000000000   0.0000000000
   0.2714505087   0.0000000000   0.0000000000
   0.2713174070   0.0000000000   0.0000000000
   0.2711841083   0.0000000000   0.0000000000
   0.2710506117   0.0000000000   0.0000000000
   0.2709169166   0.0000000000   0.0000000000
   0.2707830223   0.0000000000   0.0000000000
   0.2706489281   0.0000000000   0.0000000000
   0.2705146336   0.0000000000   0.0000000000
   0.2703801378   0.0000000000   0.0000000000
   0.2702454401   0.0000000000   0.0000000000
   0.2701105399   0.0000000000   0.0000000000
   0.2699754365   0.0000000000   0.0000000000
   0.2698401292   0.0000000000   0.0000000000
   0.2697046173   0.0000000000   0.0000000000
   0.2695689000   0.0000000000   0.0000000000
   0.2694329767   0.0000000000   0.0000000000
   0.2692968468   0.0000000000   0.0000000000
   0.2691605094   0.0000000000   0.0000000000
   0.2690239638   0.0000000000   0.0000000000
   0.2688872094   0.0000000000   0.0000000000
   0.2687502456   0.0000000000   0.0000000000
   0.2686130714   0.0000000000   0.0000000000
   0.2684756861   0.0000000000   0.0000000000
   0.2683380892   0.0000000000   0.0000000000
   0.2682002797   0.0000000000   0.0000000000
   0.2680622571   0.0000000000   0.0000000000
   0.2679240205   0.0000000000   0.0000000000
   0.2677855692   0.0000000000   0.0000000000
   0.2676469024   0.0000000000   0.0000000000
   0.2675080194   0.0000000000   0.0000000000
   0.2673689195   0.0000000000   0.0000000000
   0.2672296019   0.0000000000   0.0000000000
   0.2670900658   0.0000000000   0.0000000000
   0.2669503105   0.0000000000   0.0000000000
   0.2668103351   0.0000000000   0.0000000000
   0.2666701388   0.0000000000   0.0000000000
   0.2665297212   0.0000000000   0.0000000000
   0.2663890810   0.0000000000   0.0000000000
   0.2662482177   0.0000000000   0.0000000000
   0.2661071305   0.0000000000   0.0000000000
   0.2659658185   0.0000000000   0.0000000000
   0.2658242810   0.0000000000   0.0000000000
   0.2656825171   0.0000000000   0.0000000000
   0.2655405261   0.0000000000   0.0000000000
   0.2653983071   0.0000000000   0.0000000000
   0.2652558593   0.0000000000   0.0000000000
   0.2651131819   0.0000000000   0.0000000000
   0.2649702740   0.0000000000   0.0000000000
   0.2648271349   0.0000000000   0.0000000000
   0.2646837637   0.0000000000   0.0000000000
   0.2645401594   0.0000000000   0.0000000000
   0.2643963215   0.0000000000   0.0000000000
   0.2642522488   0.0000000000   0.0000000000
   0.2641079406   0.0000000000   0.0000000000
   0.2639633961   0.0000000000   0.0000000000
   0.2638186143   0.0000000000   0.0000000000
   0.2636735946   0.0000000000   0.0000000000
   0.2635283358   0.0000000000   0.0000000000
   0.2633828371   0.0000000000   0.0000000000
   0.2632370978   0.0000000000   0.0000000000
   0.2630911168   0.0000000000   0.0000000000
   0.2629448933   0.0000000000   0.0000000000
   0.2627984264   0.0000000000   0.0000000000
   0.2626517152   0.0000000000   0.0000000000
   0.2625047588   0.0000000000   0.0000000000
   0.2623575563   0.0000000000   0.0000000000
   0.2622101067   0.0000000000   0.0000000000
   0.2620624092   0.0000000000   0.0000000000
   0.2619144627   0.0000000000   0.0000000000
   0.2617662665   0.0000000000   0.0000000000
   0.2616178195   0.0000000000   0.0000000000
   0.2614691208   0.0000000000   0.0000000000
   0.2613201696   0.0000000000   0.0000000000
   0.2611709646   0.0000000000   0.0000000000
   0.2610215051   0.0000000000   0.0000000000
   0.2608717902   0.0000000000   0.0000000000
   0.2607218187   0.0000000000   0.0000000000
   0.2605715898   0.0000000000   0.0000000000
   0.2604211023   0.0000000000   0.0000000000
   0.2602703555   0.0000000000   0.0000000000
   0.2601193483   0.0000000000   0.0000000000
   0.2599680797   0.0000000000   0.0000000000
   0.2598165487   0.0000000000   0.0000000000
   0.2596647543   0.0000000000   0.0000000000
   0.2595126954   0.0000000000   0.0000000000
   0.2593603710   0.0000000000   0.0000000000
   0.2592077802   0.0000000000   0.0000000000
   0.2590549219   0.0000000000   0.0000000000
   0.2589017951   0.0000000000   0.0000000000
   0.2587483987   0.0000000000   0.0000000000
   0.2585947317   0.0000000000   0.0000000000
   0.2584407930   0.0000000000   0.0000000000
   0.2582865815   0.0000000000   0.0000000000
   0.2581320963   0.0000000000   0.0000000000
   0.2579773362   0.0000000000   0.0000000000
   0.2578223002   0.0000000000   0.0000000000
   0.2576669870   0.0000000000   0.0000000000
   0.2575113959   0.0000000000   0.0000000000
   0.2573555254   0.0000000000   0.0000000000
   0.2571993748   0.0000000000   0.0000000000
   0.2570429426   0.0000000000   0.0000000000
   0.2568862279   0.0000000000   0.0000000000
   0.2567292296   0.0000000000   0.0000000000
   0.2565719465   0.0000000000   0.0000000000
   0.2564143775   0.0000000000   0.0000000000
   0.2562565214   0.0000000000   0.0000000000
   0.2560983771   0.0000000000   0.0000000000
   0.2559399435   0.0000000000   0.0000000000
   0.2557812193   0.0000000000   0.0000000000
   0.2556222035   0.0000000000   0.0000000000
   0.2554628947   0.0000000000   0.0000000000
   0.2553032921   0.0000000000   0.0000000000
   0.2551433942   0.0000000000   0.0000000000
   0.2549831998   0.0000000000   0.0000000000
   0.2548227078   0.0000000000   0.0000000000
   0.2546619171   0.0000000000   0.0000000000
   0.2545008263   0.0000000000   0.0000000000
   0.2543394342   0.0000000000   0.0000000000
   0.2541777397   0.0000000000   0.0000000000
   0.2540157414   0.0000000000   0.0000000000
   0.2538534383   0.0000000000   0.0000000000
   0.2536908288   0.0000000000   0.0000000000
   0.2535279120   0.0000000000   0.0000000000
   0.2533646863   0.0000000000   0.0000000000
   0.2532011507   0.0000000000   0.0000000000
   0.2530373038   0.0000000000   0.0000000000
   0.2528731444   0.0000000000   0.0000000000
   0.2527086710   0.0000000000   0.0000000000
   0.2525438827   0.0000000000   0.0000000000
   0.2523787776   0.0000000000   0.0000000000
   0.2522133549   0.0000000000   0.0000000000
   0.2520476131   0.0000000000   0.0000000000
   0.2518815508   0.0000000000   0.0000000000
   0.2517151668   0.0000000000   0.0000000000
   0.2515484596   0.0000000000   0.0000000000
   0.2513814279   0.0000000000   0.0000000000
   0.2512140705   0.0000000000   0.0000000000
   0.2510463857   0.0000000000   0.0000000000
   0.2508783723   0.0000000000   0.0000000000
   0.2507100290   0.0000000000   0.0000000000
   0.2505413543   0.0000000000   0.0000000000
   0.2503723469   0.0000000000   0.0000000000
   0.2502030051   0.0000000000   0.0000000000
   0.2500333279   0.0000000000   0.0000000000
   0.2498633134   0.0000000000   0.0000000000
   0.2496929606   0.0000000000   0.0000000000
   0.2495222678   0.0000000000   0.0000000000
   0.2493512336   0.0000000000   0.0000000000
   0.2491798566   0.0000000000   0.0000000000
   0.2490081353   0.0000000000   0.0000000000
   0.2488360681   0.0000000000   0.0000000000
   0.2486636537   0.0000000000   0.0000000000
   0.2484908903   0.0000000000   0.0000000000
   0.2483177768   0.0000000000   0.0000000000
   0.2481443115   0.0000000000   0.0000000000
   0.2479704928   0.0000000000   0.0000000000
   0.2477963192   0.0000000000   0.0000000000
   0.2476217892   0.0000000000   0.0000000000
   0.2474469013   0.0000000000   0.0000000000
   0.2472716538   0.0000000000   0.0000000000
   0.2470960452   0.0000000000   0.0000000000
   0.2469200739   0.0000000000   0.0000000000
   0.2467437384   0.0000000000   0.0000000000
   0.2465670370   0.0000000000   0.0000000000
   0.2463899681   0.0000000000   0.0000000000
   0.2462125301   0.0000000000   0.0000000000
   0.2460347214   0.0000000000   0.0000000000
   0.2458565403   0.0000000000   0.0000000000
   0.2456779852   0.0000000000   0.0000000000
   0.2454990545   0.0000000000   0.0000000000
   0.2453197464   0.0000000000   0.0000000000
   0.2451400593   0.0000000000   0.0000000000
   0.2449599916   0.0000000000   0.0000000000
   0.2447795414   0.0000000000   0.0000000000
   0.2445987072   0.0000000000   0.0000000000
   0.2444174872   0.0000000000   0.0000000000
   0.2442358796   0.0000000000   0.0000000000
   0.2440538827   0.0000000000   0.0000000000
   0.2438714948   0.0000000000   0.0000000000
   0.2436887141   0.0000000000   0.0000000000
   0.2435055389   0.0000000000   0.0000000000
   0.2433219674   0.0000000000   0.0000000000
   0.2431379978   0.0000000000   0.0000000000
   0.2429536283   0.0000000000   0.0000000000
   0.2427688570   0.0000000000   0.0000000000
   0.2425836822   0.0000000000   0.0000000000
   0.2423981021   0.0000000000   0.0000000000
   0.2422121148   0.0000000000   0.0000000000
   0.2420257183   0.0000000000   0.0000000000
   0.2418389110   0.0000000000   0.0000000000
   0.2416516908   0.0000000000   0.0000000000
   0.2414640560   0.0000000000   0.0000000000
   0.2412760047   0.0000000000   0.0000000000
   0.2410875348   0.0000000000   0.0000000000
   0.2408986445   0.0000000000   0.0000000000
   0.2407093319   0.0000000000   0.0000000000
   0.2405195951   0.0000000000   0.0000000000
   0.2403294320   0.0000000000   0.0000000000
   0.2401388407   0.0000000000   0.0000000000
   0.2399478193   0.0000000000   0.0000000000
   0.2397563656   0.0000000000   0.0000000000
   0.2395644779   0.0000000000   0.0000000000
   0.2393721541   0.0000000000   0.0000000000
   0.2391793921   0.0000000000   0.0000000000
   0.2389861899   0.0000000000   0.0000000000
   0.2387925454   0.0000000000   0.0000000000
   0.2385984567   0.0000000000   0.0000000000
   0.2384039216   0.0000000000   0.0000000000
   0.2382089380   0.0000000000   0.0000000000
   0.2380135040   0.0000000000   0.0000000000
   0.2378176173   0.0000000000   0.0000000000
   0.2376212759   0.0000000000   0.0000000000
   0.2374244776   0.0000000000   0.0000000000
   0.2372272203   0.0000000000   0.0000000000
   0.2370295019   0.0000000000   0.0000000000
   0.2368313201   0.0000000000   0.0000000000
   0.2366326730   0.0000000000   0.0000000000
   0.2364335582   0.0000000000   0.0000000000
   0.2362339734   0.0000000000   0.0000000000
   0.2360339167   0.0000000000   0.0000000000
   0.2358333857   0.0000000000   0.0000000000
   0.2356323781   0.0000000000   0.0000000000
   0.2354308917   0.0000000000   0.0000000000
   0.2352289245   0.0000000000   0.0000000000
   0.2350264738   0.0000000000   0.0000000000
   0.2348235377   0.0000000000   0.0000000000
   0.2346201137   0.0000000000   0.0000000000
   0.2344161995   0.0000000000   0.0000000000
   0.2342117929   0.0000000000   0.0000000000
   0.2340068915   0.0000000000   0.0000000000
   0.2338014929   0.0000000000   0.0000000000
   0.2335955949   0.0000000000   0.0000000000
   0.2333891950   0.0000000000   0.0000000000
   0.2331822909   0.0000000000   0.0000000000
   0.2329748801   0.0000000000   0.0000000000
   0.2327669604   0.0000000000   0.0000000000
   0.2325585292   0.0000000000   0.0000000000
   0.2323495842   0.0000000000   0.0000000000
   0.2321401229   0.0000000000   0.0000000000
   0.2319301429   0.0000000000   0.0000000000
   0.2317196418   0.0000000000   0.0000000000
   0.2315086169   0.0000000000   0.0000000000
   0.2312970659   0.0000000000   0.0000000000
   0.2310849863   0.0000000000   0.0000000000
   0.2308723754   0.0000000000   0.0000000000
   0.2306592310   0.0000000000   0.0000000000
   0.2304455505   0.0000000000   0.0000000000
   0.2302313311   0.0000000000   0.0000000000
   0.2300165705   0.0000000000   0.0000000000
   0.2298012660   0.0000000000   0.0000000000
   0.2295854151   0.0000000000   0.0000000000
   0.2293690152   0.0000000000   0.0000000000
   0.2291520637   0.0000000000   0.0000000000
   0.2289345580   0.0000000000   0.0000000000
   0.2287164955   0.0000000000   0.0000000000
   0.2284978735   0.0000000000   0.0000000000
   0.2282786895   0.0000000000   0.0000000000
   0.2280589407   0.0000000000   0.0000000000
   0.2278386245   0.0000000000   0.0000000000
   0.2276177382   0.0000000000   0.0000000000
   0.2273962792   0.0000000000   0.0000000000
   0.2271742447   0.0000000000   0.0000000000
   0.2269516321   0.0000000000   0.0000000000
   0.2267284385   0.0000000000   0.0000000000
   0.2265046614   0.0000000000   0.0000000000
   0.2262802981   0.0000000000   0.0000000000
   0.2260553456   0.0000000000   0.0000000000
   0.2258298013   0.0000000000   0.0000000000
   0.2256036625   0.0000000000   0.0000000000
   0.2253769264   0.0000000000   0.0000000000
   0.2251495902   0.0000000000   0.0000000000
   0.2249216511   0.0000000000   0.0000000000
   0.2246931063   0.0000000000   0.0000000000
   0.2244639531   0.0000000000   0.0000000000
   0.2242341885   0.0000000000   0.0000000000
   0.2240038099   0.0000000000   0.0000000000
   0.2237728143   0.0000000000   0.0000000000
   0.2235411990   0.0000000000   0.0000000000
   0.2233089612   0.0000000000   0.0000000000
   0.2230760980   0.0000000000   0.0000000000
   0.2228426064   0.0000000000   0.0000000000
   0.2226084837   0.0000000000   0.0000000000
   0.2223737270   0.0000000000   0.0000000000
   0.2221383335   0.0000000000   0.0000000000
   0.2219023003   0.0000000000   0.0000000000
   0.2216656245   0.0000000000   0.0000000000
   0.2214283033   0.0000000000   0.0000000000
   0.2211903336   0.0000000000   0.0000000000
   0.2209517127   0.0000000000   0.0000000000
   0.2207124377   0.0000000000   0.0000000000
   0.2204725056   0.0000000000   0.0000000000
   0.2202319137   0.0000000000   0.0000000000
   0.2199906589   0.0000000000   0.0000000000
   0.2197487384   0.0000000000   0.0000000000
   0.2195061492   0.0000000000   0.0000000000
   0.2192628886   0.0000000000   0.0000000000
   0.2190189534   0.0000000000   0.0000000000
   0.2187743410   0.0000000000   0.0000000000
   0.2185290483   0.0000000000   0.0000000000
   0.2182830724   0.0000000000   0.0000000000
   0.2180364105   0.0000000000   0.0000000000
   0.2177890596   0.0000000000   0.0000000000
   0.2175410168   0.0000000000   0.0000000000
   0.2172922792   0.0000000000   0.0000000000
   0.2170428440   0.0000000000   0.0000000000
   0.2167927082   0.0000000000   0.0000000000
   0.2165418689   0.0000000000   0.0000000000
   0.2162903232   0.0000000000   0.0000000000
   0.2160380683   0.0000000000   0.0000000000
   0.2157851012   0.0000000000   0.0000000000
   0.2155314191   0.0000000000   0.0000000000
   0.2152770191   0.0000000000   0.0000000000
   0.2150218983   0.0000000000   0.0000000000
   0.2147660539   0.0000000000   0.0000000000
   0.2145094828   0.0000000000   0.0000000000
   0.2142521825   0.0000000000   0.0000000000
   0.2139941499   0.0000000000   0.0000000000
   0.2137353822   0.0000000000   0.0000000000
   0.2134758766   0.0000000000   0.0000000000
   0.2132156301   0.0000000000   0.0000000000
   0.2129546402   0.0000000000   0.0000000000
   0.2126929037   0.0000000000   0.0000000000
   0.2124304179   0.0000000000   0.0000000000
   0.2121671801   0.0000000000   0.0000000000
   0.2119031873   0.0000000000   0.0000000000
   0.2116384369   0.0000000000   0.0000000000
   0.2113729259   0.0000000000   0.0000000000
   0.2111066516   0.0000000000   0.0000000000
   0.2108396111   0.0000000000   0.0000000000
   0.2105718018   0.0000000000   0.0000000000
   0.2103032207   0.0000000000   0.0000000000
   0.2100338650   0.0000000000   0.0000000000
   0.2097637320   0.0000000000   0.0000000000
   0.2094928189   0.0000000000   0.0000000000
   0.2092211228   0.0000000000   0.0000000000
   0.2089486410   0.0000000000   0.0000000000
   0.2086753705   0.0000000000   0.0000000000
   0.2084013087   0.0000000000   0.0000000000
   0.2081264526   0.0000000000   0.0000000000
   0.2078507993   0.0000000000   0.0000000000
   0.2075743461   0.0000000000   0.0000000000
   0.2072970898   0.0000000000   0.0000000000
   0.2070190279   0.0000000000   0.0000000000
   0.2067401572   0.0000000000   0.0000000000
   0.2064604747   0.0000000000   0.0000000000
   0.2061799774   0.0000000000   0.0000000000
   0.2058986622   0.0000000000   0.0000000000
   0.2056165261   0.0000000000   0.0000000000
   0.2053335658   0.0000000000   0.0000000000
   0.2050497782   0.0000000000   0.0000000000
   0.2047651600   0.0000000000   0.0000000000
   0.2044797077   0.0000000000   0.0000000000
   0.2041934179   0.0000000000   0.0000000000
   0.2039062870   0.0000000000   0.0000000000
   0.2036183115   0.0000000000   0.0000000000
   0.2033294874   0.0000000000   0.0000000000
   0.2030398109   0.0000000000   0.0000000000
   0.2027492780   0.0000000000   0.0000000000
   0.2024578844   0.0000000000   0.0000000000
   0.2021656257   0.0000000000   0.0000000000
   0.2018724973   0.0000000000   0.0000000000
   0.2015784945   0.0000000000   0.0000000000
   0.2012836123   0.0000000000   0.0000000000
   0.2009878452   0.0000000000   0.0000000000
   0.2006911880   0.0000000000   0.0000000000
   0.2003936345   0.0000000000   0.0000000000
   0.2000951787   0.0000000000   0.0000000000
   0.1997958140   0.0000000000   0.0000000000
   0.1994955335   0.0000000000   0.0000000000
   0.1991943297   0.0000000000   0.0000000000
   0.1988921947   0.0000000000   0.0000000000
   0.1985891202   0.0000000000   0.0000000000
   0.1982850973   0.0000000000   0.0000000000
   0.1979801163   0.0000000000   0.0000000000
   0.1976741670   0.0000000000   0.0000000000
   0.1973672383   0.0000000000   0.0000000000
   0.1970593185   0.0000000000   0.0000000000
   0.1967503950   0.0000000000   0.0000000000
   0.1964404539   0.0000000000   0.0000000000
   0.1961294808   0.0000000000   0.0000000000
   0.1958174596   0.0000000000   0.0000000000
   0.1955043733   0.0000000000   0.0000000000
   0.1951902035   0.0000000000   0.0000000000
   0.1948749301   0.0000000000   0.0000000000
   0.1945585316   0.0000000000   0.0000000000
   0.1942409845   0.0000000000   0.0000000000
   0.1939222635   0.0000000000   0.0000000000
   0.1936023410   0.0000000000   0.0000000000
   0.1932811872   0.0000000000   0.0000000000
   0.1929587695   0.0000000000   0.0000000000
   0.1926350525   0.0000000000   0.0000000000
   0.1923099978   0.0000000000   0.0000000000
   0.1919835632   0.0000000000   0.0000000000
   0.1916557030   0.0000000000   0.0000000000
   0.1913263670   0.0000000000   0.0000000000
   0.1909955005   0.0000000000   0.0000000000
   0.1906630434   0.0000000000   0.0000000000
   0.1903289297   0.0000000000   0.0000000000
   0.1899930873   0.0000000000   0.0000000000
   0.1896554364   0.0000000000   0.0000000000
   0.1893158894   0.0000000000   0.0000000000
   0.1889743494   0.0000000000   0.0000000000
   0.1886307093   0.0000000000   0.0000000000
   0.1882848503   0.0000000000   0.0000000000
   0.1879366404   0.0000000000   0.0000000000
   0.1875859326   0.0000000000   0.0000000000
   0.1872325626   0.0000000000   0.0000000000
   0.1868763464   0.0000000000   0.0000000000
   0.1865170770   0.0000000000   0.0000000000
   0.1861545207   0.0000000000   0.0000000000
   0.1857884128   0.0000000000   0.0000000000
   0.1854184518   0.0000000000   0.0000000000
   0.1850442929   0.0000000000   0.0000000000
   0.1846655389   0.0000000000   0.0000000000
   0.1842817299   0.0000000000   0.0000000000
   0.1838924319   0.0000000000   0.0000000000
   0.1834972588   0.0000000000   0.0000000000
   0.1830960728   0.0000000000   0.0000000000
   0.1826886709   0.0000000000   0.0000000000
   0.1822748397   0.0000000000   0.0000000000
   0.1818543543   0.0000000000   0.0000000000
   0.1814269772   0.0000000000   0.0000000000
   0.1809924582   0.0000000000   0.0000000000
   0.1805505326   0.0000000000   0.0000000000
   0.1801009203   0.0000000000   0.0000000000
