  1.00000000000000002E-003
  2.00000000000000004E-003         501
   0.1742067956   0.0000000000   0.0000000000
   0.1741494600   0.0000000000   0.0000000000
   0.1740919914   0.0000000000   0.0000000000
   0.1740343892   0.0000000000   0.0000000000
   0.1739766526   0.0000000000   0.0000000000
   0.1739187810   0.0000000000   0.0000000000
   0.1738607737   0.0000000000   0.0000000000
   0.1738026300   0.0000000000   0.0000000000
   0.1737443493   0.0000000000   0.0000000000
   0.1736859307   0.0000000000   0.0000000000
   0.1736273736   0.0000000000   0.0000000000
   0.1735686774   0.0000000000   0.0000000000
   0.1735098412   0.0000000000   0.0000000000
   0.1734508643   0.0000000000   0.0000000000
   0.1733917461   0.0000000000   0.0000000000
   0.1733324858   0.0000000000   0.0000000000
   0.1732730826   0.0000000000   0.0000000000
   0.1732135358   0.0000000000   0.0000000000
   0.1731538447   0.0000000000   0.0000000000
   0.1730940085   0.0000000000   0.0000000000
   0.1730340264   0.0000000000   0.0000000000
   0.1729738976   0.0000000000   0.0000000000
   0.1729136214   0.0000000000   0.0000000000
   0.1728531971   0.0000000000   0.0000000000
   0.1727926237   0.0000000000   0.0000000000
   0.1727319006   0.0000000000   0.0000000000
   0.1726710268   0.0000000000   0.0000000000
   0.1726100017   0.0000000000   0.0000000000
   0.1725488243   0.0000000000   0.0000000000
   0.1724874939   0.0000000000   0.0000000000
   0.1724260096   0.0000000000   0.0000000000
   0.1723643707   0.0000000000   0.0000000000
   0.1723025761   0.0000000000   0.0000000000
   0.1722406252   0.0000000000   0.0000000000
   0.1721785171   0.0000000000   0.0000000000
   0.1721162508   0.0000000000   0.0000000000
   0.1720538255   0.0000000000   0.0000000000
   0.1719912403   0.0000000000   0.0000000000
   0.1719284944   0.0000000000   0.0000000000
   0.1718655868   0.0000000000   0.0000000000
   0.1718025167   0.0000000000   0.0000000000
   0.1717392831   0.0000000000   0.0000000000
   0.1716758851   0.0000000000   0.0000000000
   0.1716123219   0.0000000000   0.0000000000
   0.1715485924   0.0000000000   0.0000000000
   0.1714846957   0.0000000000   0.0000000000
   0.1714206308   0.0000000000   0.0000000000
   0.1713563969   0.0000000000   0.0000000000
   0.1712919930   0.0000000000   0.0000000000
   0.1712274180   0.0000000000   0.0000000000
   0.1711626710   0.0000000000   0.0000000000
   0.1710977509   0.0000000000   0.0000000000
   0.1710326569   0.0000000000   0.0000000000
   0.1709673879   0.0000000000   0.0000000000
   0.1709019428   0.0000000000   0.0000000000
   0.1708363207   0.0000000000   0.0000000000
   0.1707705205   0.0000000000   0.0000000000
   0.1707045411   0.0000000000   0.0000000000
   0.1706383816   0.0000000000   0.0000000000
   0.1705720408   0.0000000000   0.0000000000
   0.1705055176   0.0000000000   0.0000000000
   0.1704388110   0.0000000000   0.0000000000
   0.1703719199   0.0000000000   0.0000000000
   0.1703048432   0.0000000000   0.0000000000
   0.1702375798   0.0000000000   0.0000000000
   0.1701701285   0.0000000000   0.0000000000
   0.1701024882   0.0000000000   0.0000000000
   0.1700346577   0.0000000000   0.0000000000
   0.1699666360   0.0000000000   0.0000000000
   0.1698984218   0.0000000000   0.0000000000
   0.1698300140   0.0000000000   0.0000000000
   0.1697614113   0.0000000000   0.0000000000
   0.1696926126   0.0000000000   0.0000000000
   0.1696236167   0.0000000000   0.0000000000
   0.1695544223   0.0000000000   0.0000000000
   0.1694850282   0.0000000000   0.0000000000
   0.1694154332   0.0000000000   0.0000000000
   0.1693456360   0.0000000000   0.0000000000
   0.1692756353   0.0000000000   0.0000000000
   0.1692054298   0.0000000000   0.0000000000
   0.1691350183   0.0000000000   0.0000000000
   0.1690643994   0.0000000000   0.0000000000
   0.1689935719   0.0000000000   0.0000000000
   0.1689225343   0.0000000000   0.0000000000
   0.1688512854   0.0000000000   0.0000000000
   0.1687798238   0.0000000000   0.0000000000
   0.1687081481   0.0000000000   0.0000000000
   0.1686362570   0.0000000000   0.0000000000
   0.1685641489   0.0000000000   0.0000000000
   0.1684918226   0.0000000000   0.0000000000
   0.1684192766   0.0000000000   0.0000000000
   0.1683465094   0.0000000000   0.0000000000
   0.1682735196   0.0000000000   0.0000000000
   0.1682003057   0.0000000000   0.0000000000
   0.1681268662   0.0000000000   0.0000000000
   0.1680531997   0.0000000000   0.0000000000
   0.1679793045   0.0000000000   0.0000000000
   0.1679051793   0.0000000000   0.0000000000
   0.1678308224   0.0000000000   0.0000000000
   0.1677562323   0.0000000000   0.0000000000
   0.1676814073   0.0000000000   0.0000000000
   0.1676063460   0.0000000000   0.0000000000
   0.1675310466   0.0000000000   0.0000000000
   0.1674555075   0.0000000000   0.0000000000
   0.1673797272   0.0000000000   0.0000000000
   0.1673037039   0.0000000000   0.0000000000
   0.1672274360   0.0000000000   0.0000000000
   0.1671509217   0.0000000000   0.0000000000
   0.1670741594   0.0000000000   0.0000000000
   0.1669971472   0.0000000000   0.0000000000
   0.1669198835   0.0000000000   0.0000000000
   0.1668423665   0.0000000000   0.0000000000
   0.1667645944   0.0000000000   0.0000000000
   0.1666865653   0.0000000000   0.0000000000
   0.1666082775   0.0000000000   0.0000000000
   0.1665297290   0.0000000000   0.0000000000
   0.1664509181   0.0000000000   0.0000000000
   0.1663718428   0.0000000000   0.0000000000
   0.1662925012   0.0000000000   0.0000000000
   0.1662128913   0.0000000000   0.0000000000
   0.1661330113   0.0000000000   0.0000000000
   0.1660528591   0.0000000000   0.0000000000
   0.1659724328   0.0000000000   0.0000000000
   0.1658917302   0.0000000000   0.0000000000
   0.1658107494   0.0000000000   0.0000000000
   0.1657294884   0.0000000000   0.0000000000
   0.1656479449   0.0000000000   0.0000000000
   0.1655661169   0.0000000000   0.0000000000
   0.1654840022   0.0000000000   0.0000000000
   0.1654015988   0.0000000000   0.0000000000
   0.1653189043   0.0000000000   0.0000000000
   0.1652359166   0.0000000000   0.0000000000
   0.1651526334   0.0000000000   0.0000000000
   0.1650690525   0.0000000000   0.0000000000
   0.1649851716   0.0000000000   0.0000000000
   0.1649009883   0.0000000000   0.0000000000
   0.1648165003   0.0000000000   0.0000000000
   0.1647317053   0.0000000000   0.0000000000
   0.1646466007   0.0000000000   0.0000000000
   0.1645611842   0.0000000000   0.0000000000
   0.1644754534   0.0000000000   0.0000000000
   0.1643894056   0.0000000000   0.0000000000
   0.1643030385   0.0000000000   0.0000000000
   0.1642163494   0.0000000000   0.0000000000
   0.1641293358   0.0000000000   0.0000000000
   0.1640419950   0.0000000000   0.0000000000
   0.1639543244   0.0000000000   0.0000000000
   0.1638663212   0.0000000000   0.0000000000
   0.1637779829   0.0000000000   0.0000000000
   0.1636893066   0.0000000000   0.0000000000
   0.1636002896   0.0000000000   0.0000000000
   0.1635109290   0.0000000000   0.0000000000
   0.1634212220   0.0000000000   0.0000000000
   0.1633311657   0.0000000000   0.0000000000
   0.1632407571   0.0000000000   0.0000000000
   0.1631499933   0.0000000000   0.0000000000
   0.1630588713   0.0000000000   0.0000000000
   0.1629673880   0.0000000000   0.0000000000
   0.1628755404   0.0000000000   0.0000000000
   0.1627833253   0.0000000000   0.0000000000
   0.1626907396   0.0000000000   0.0000000000
   0.1625977800   0.0000000000   0.0000000000
   0.1625044433   0.0000000000   0.0000000000
   0.1624107263   0.0000000000   0.0000000000
   0.1623166255   0.0000000000   0.0000000000
   0.1622221377   0.0000000000   0.0000000000
   0.1621272593   0.0000000000   0.0000000000
   0.1620319869   0.0000000000   0.0000000000
   0.1619363170   0.0000000000   0.0000000000
   0.1618402460   0.0000000000   0.0000000000
   0.1617437703   0.0000000000   0.0000000000
   0.1616468862   0.0000000000   0.0000000000
   0.1615495900   0.0000000000   0.0000000000
   0.1614518779   0.0000000000   0.0000000000
   0.1613537462   0.0000000000   0.0000000000
   0.1612551909   0.0000000000   0.0000000000
   0.1611562081   0.0000000000   0.0000000000
   0.1610567938   0.0000000000   0.0000000000
   0.1609569439   0.0000000000   0.0000000000
   0.1608566545   0.0000000000   0.0000000000
   0.1607559212   0.0000000000   0.0000000000
   0.1606547400   0.0000000000   0.0000000000
   0.1605531064   0.0000000000   0.0000000000
   0.1604510161   0.0000000000   0.0000000000
   0.1603484649   0.0000000000   0.0000000000
   0.1602454480   0.0000000000   0.0000000000
   0.1601419611   0.0000000000   0.0000000000
   0.1600379996   0.0000000000   0.0000000000
   0.1598305842   0.0000000000   0.0000000000
   0.1595634005   0.0000000000   0.0000000000
   0.1592954156   0.0000000000   0.0000000000
   0.1590266236   0.0000000000   0.0000000000
   0.1587570183   0.0000000000   0.0000000000
   0.1584865936   0.0000000000   0.0000000000
   0.1582153432   0.0000000000   0.0000000000
   0.1579432608   0.0000000000   0.0000000000
   0.1576703399   0.0000000000   0.0000000000
   0.1573965740   0.0000000000   0.0000000000
   0.1571219565   0.0000000000   0.0000000000
   0.1568464808   0.0000000000   0.0000000000
   0.1565701400   0.0000000000   0.0000000000
   0.1562929273   0.0000000000   0.0000000000
   0.1560148356   0.0000000000   0.0000000000
   0.1557358579   0.0000000000   0.0000000000
   0.1554559871   0.0000000000   0.0000000000
   0.1551752158   0.0000000000   0.0000000000
   0.1548935366   0.0000000000   0.0000000000
   0.1546109422   0.0000000000   0.0000000000
   0.1543274248   0.0000000000   0.0000000000
   0.1540429768   0.0000000000   0.0000000000
   0.1537575904   0.0000000000   0.0000000000
   0.1534712575   0.0000000000   0.0000000000
   0.1531839702   0.0000000000   0.0000000000
   0.1528957203   0.0000000000   0.0000000000
   0.1526064994   0.0000000000   0.0000000000
   0.1523162991   0.0000000000   0.0000000000
   0.1520251108   0.0000000000   0.0000000000
   0.1517329258   0.0000000000   0.0000000000
   0.1514397354   0.0000000000   0.0000000000
   0.1511455306   0.0000000000   0.0000000000
   0.1508503021   0.0000000000   0.0000000000
   0.1505540408   0.0000000000   0.0000000000
   0.1502567371   0.0000000000   0.0000000000
   0.1499583816   0.0000000000   0.0000000000
   0.1496589645   0.0000000000   0.0000000000
   0.1493584758   0.0000000000   0.0000000000
   0.1490569056   0.0000000000   0.0000000000
   0.1487542436   0.0000000000   0.0000000000
   0.1484504793   0.0000000000   0.0000000000
   0.1481456022   0.0000000000   0.0000000000
   0.1478396014   0.0000000000   0.0000000000
   0.1475324661   0.0000000000   0.0000000000
   0.1472241849   0.0000000000   0.0000000000
   0.1469147467   0.0000000000   0.0000000000
   0.1466041397   0.0000000000   0.0000000000
   0.1462923523   0.0000000000   0.0000000000
   0.1459793723   0.0000000000   0.0000000000
   0.1456651876   0.0000000000   0.0000000000
   0.1453497857   0.0000000000   0.0000000000
   0.1450331539   0.0000000000   0.0000000000
   0.1447152792   0.0000000000   0.0000000000
   0.1443961485   0.0000000000   0.0000000000
   0.1440757484   0.0000000000   0.0000000000
   0.1437540650   0.0000000000   0.0000000000
   0.1434310844   0.0000000000   0.0000000000
   0.1431067923   0.0000000000   0.0000000000
   0.1427811742   0.0000000000   0.0000000000
   0.1424542152   0.0000000000   0.0000000000
   0.1421259001   0.0000000000   0.0000000000
   0.1417962135   0.0000000000   0.0000000000
   0.1414651395   0.0000000000   0.0000000000
   0.1411326619   0.0000000000   0.0000000000
   0.1407987643   0.0000000000   0.0000000000
   0.1404634297   0.0000000000   0.0000000000
   0.1401266410   0.0000000000   0.0000000000
   0.1397883805   0.0000000000   0.0000000000
   0.1394486302   0.0000000000   0.0000000000
   0.1391073716   0.0000000000   0.0000000000
   0.1387645860   0.0000000000   0.0000000000
   0.1384202540   0.0000000000   0.0000000000
   0.1380743558   0.0000000000   0.0000000000
   0.1377268713   0.0000000000   0.0000000000
   0.1373777797   0.0000000000   0.0000000000
   0.1370270599   0.0000000000   0.0000000000
   0.1366746901   0.0000000000   0.0000000000
   0.1363206480   0.0000000000   0.0000000000
   0.1359649109   0.0000000000   0.0000000000
   0.1356074553   0.0000000000   0.0000000000
   0.1352482572   0.0000000000   0.0000000000
   0.1348872920   0.0000000000   0.0000000000
   0.1345245345   0.0000000000   0.0000000000
   0.1341599587   0.0000000000   0.0000000000
   0.1337935380   0.0000000000   0.0000000000
   0.1334252450   0.0000000000   0.0000000000
   0.1330550517   0.0000000000   0.0000000000
   0.1326829292   0.0000000000   0.0000000000
   0.1323088477   0.0000000000   0.0000000000
   0.1319327768   0.0000000000   0.0000000000
   0.1315546851   0.0000000000   0.0000000000
   0.1311745403   0.0000000000   0.0000000000
   0.1307923092   0.0000000000   0.0000000000
   0.1304079574   0.0000000000   0.0000000000
   0.1300214497   0.0000000000   0.0000000000
   0.1296327499   0.0000000000   0.0000000000
   0.1292418204   0.0000000000   0.0000000000
   0.1288486226   0.0000000000   0.0000000000
   0.1284531168   0.0000000000   0.0000000000
   0.1280552618   0.0000000000   0.0000000000
   0.1276550154   0.0000000000   0.0000000000
   0.1272523336   0.0000000000   0.0000000000
   0.1268471712   0.0000000000   0.0000000000
   0.1264394816   0.0000000000   0.0000000000
   0.1260292165   0.0000000000   0.0000000000
   0.1256163259   0.0000000000   0.0000000000
   0.1252007581   0.0000000000   0.0000000000
   0.1247824597   0.0000000000   0.0000000000
   0.1243613753   0.0000000000   0.0000000000
   0.1239374476   0.0000000000   0.0000000000
   0.1235106171   0.0000000000   0.0000000000
   0.1230808223   0.0000000000   0.0000000000
   0.1226479993   0.0000000000   0.0000000000
   0.1222120818   0.0000000000   0.0000000000
   0.1217730010   0.0000000000   0.0000000000
   0.1213306855   0.0000000000   0.0000000000
   0.1208850609   0.0000000000   0.0000000000
   0.1204360502   0.0000000000   0.0000000000
   0.1199835731   0.0000000000   0.0000000000
   0.1195275460   0.0000000000   0.0000000000
   0.1190678821   0.0000000000   0.0000000000
   0.1186044907   0.0000000000   0.0000000000
   0.1181372774   0.0000000000   0.0000000000
   0.1176661439   0.0000000000   0.0000000000
   0.1171909874   0.0000000000   0.0000000000
   0.1167117008   0.0000000000   0.0000000000
   0.1162281721   0.0000000000   0.0000000000
   0.1157402843   0.0000000000   0.0000000000
   0.1152479150   0.0000000000   0.0000000000
   0.1147509363   0.0000000000   0.0000000000
   0.1142492141   0.0000000000   0.0000000000
   0.1137426079   0.0000000000   0.0000000000
   0.1132309705   0.0000000000   0.0000000000
   0.1127141474   0.0000000000   0.0000000000
   0.1121919764   0.0000000000   0.0000000000
   0.1116642872   0.0000000000   0.0000000000
   0.1111309006   0.0000000000   0.0000000000
   0.1105916282   0.0000000000   0.0000000000
   0.1100462715   0.0000000000   0.0000000000
   0.1094946213   0.0000000000   0.0000000000
   0.1089364571   0.0000000000   0.0000000000
   0.1083715460   0.0000000000   0.0000000000
   0.1077996420   0.0000000000   0.0000000000
   0.1072204849   0.0000000000   0.0000000000
   0.1066337994   0.0000000000   0.0000000000
   0.1060392938   0.0000000000   0.0000000000
   0.1054366587   0.0000000000   0.0000000000
   0.1048255656   0.0000000000   0.0000000000
   0.1042056654   0.0000000000   0.0000000000
   0.1035765866   0.0000000000   0.0000000000
   0.1029379337   0.0000000000   0.0000000000
   0.1022892846   0.0000000000   0.0000000000
   0.1016301888   0.0000000000   0.0000000000
   0.1009601646   0.0000000000   0.0000000000
   0.1002786961   0.0000000000   0.0000000000
   0.0995852303   0.0000000000   0.0000000000
   0.0988791734   0.0000000000   0.0000000000
   0.0981598868   0.0000000000   0.0000000000
   0.0974266826   0.0000000000   0.0000000000
   0.0966788187   0.0000000000   0.0000000000
   0.0959154927   0.0000000000   0.0000000000
   0.0951358360   0.0000000000   0.0000000000
   0.0943389060   0.0000000000   0.0000000000
   0.0935236778   0.0000000000   0.0000000000
   0.0926890347   0.0000000000   0.0000000000
   0.0918337571   0.0000000000   0.0000000000
   0.0909565098   0.0000000000   0.0000000000
   0.0900558273   0.0000000000   0.0000000000
   0.0891300967   0.0000000000   0.0000000000
   0.0881775377   0.0000000000   0.0000000000
   0.0871961793   0.0000000000   0.0000000000
   0.0861838319   0.0000000000   0.0000000000
   0.0851380547   0.0000000000   0.0000000000
   0.0840561164   0.0000000000   0.0000000000
   0.0829349486   0.0000000000   0.0000000000
   0.0817710885   0.0000000000   0.0000000000
   0.0805606100   0.0000000000   0.0000000000
   0.0792990388   0.0000000000   0.0000000000
   0.0779812468   0.0000000000   0.0000000000
   0.0766013203   0.0000000000   0.0000000000
   0.0751523935   0.0000000000   0.0000000000
   0.0736264350   0.0000000000   0.0000000000
   0.0720139702   0.0000000000   0.0000000000
   0.0703037165   0.0000000000   0.0000000000
   0.0684820921   0.0000000000   0.0000000000
   0.0665325472   0.0000000000   0.0000000000
   0.0644346211   0.0000000000   0.0000000000
   0.0621625859   0.0000000000   0.0000000000
   0.0596834230   0.0000000000   0.0000000000
   0.0569536792   0.0000000000   0.0000000000
   0.0539143276   0.0000000000   0.0000000000
   0.0504818094   0.0000000000   0.0000000000
   0.0465310790   0.0000000000   0.0000000000
   0.0418597742   0.0000000000   0.0000000000
   0.0360997860   0.0000000000   0.0000000000
   0.0284383287   0.0000000000   0.0000000000
   0.0161400709   0.0000000000   0.0000000000
