   11.000999999999999     
  0.10000000000000001              501
   0.3693922328   0.0000000000   0.0000000000
   0.3691321843   0.0000000000   0.0000000000
   0.3688715731   0.0000000000   0.0000000000
   0.3686103963   0.0000000000   0.0000000000
   0.3683486511   0.0000000000   0.0000000000
   0.3680863347   0.0000000000   0.0000000000
   0.3678234439   0.0000000000   0.0000000000
   0.3675599760   0.0000000000   0.0000000000
   0.3672959281   0.0000000000   0.0000000000
   0.3670312969   0.0000000000   0.0000000000
   0.3667660796   0.0000000000   0.0000000000
   0.3665002730   0.0000000000   0.0000000000
   0.3662338742   0.0000000000   0.0000000000
   0.3659668801   0.0000000000   0.0000000000
   0.3656992874   0.0000000000   0.0000000000
   0.3654310932   0.0000000000   0.0000000000
   0.3651622941   0.0000000000   0.0000000000
   0.3648928871   0.0000000000   0.0000000000
   0.3646228687   0.0000000000   0.0000000000
   0.3643522359   0.0000000000   0.0000000000
   0.3640809854   0.0000000000   0.0000000000
   0.3638091139   0.0000000000   0.0000000000
   0.3635366178   0.0000000000   0.0000000000
   0.3632634941   0.0000000000   0.0000000000
   0.3629897392   0.0000000000   0.0000000000
   0.3627153499   0.0000000000   0.0000000000
   0.3624403224   0.0000000000   0.0000000000
   0.3621646533   0.0000000000   0.0000000000
   0.3618883394   0.0000000000   0.0000000000
   0.3616113769   0.0000000000   0.0000000000
   0.3613337623   0.0000000000   0.0000000000
   0.3610554921   0.0000000000   0.0000000000
   0.3607765625   0.0000000000   0.0000000000
   0.3604969697   0.0000000000   0.0000000000
   0.3602167105   0.0000000000   0.0000000000
   0.3599357807   0.0000000000   0.0000000000
   0.3596541767   0.0000000000   0.0000000000
   0.3593718948   0.0000000000   0.0000000000
   0.3590889312   0.0000000000   0.0000000000
   0.3588052819   0.0000000000   0.0000000000
   0.3585209430   0.0000000000   0.0000000000
   0.3582359106   0.0000000000   0.0000000000
   0.3579501807   0.0000000000   0.0000000000
   0.3576637494   0.0000000000   0.0000000000
   0.3573766126   0.0000000000   0.0000000000
   0.3570887662   0.0000000000   0.0000000000
   0.3568002062   0.0000000000   0.0000000000
   0.3565109283   0.0000000000   0.0000000000
   0.3562209285   0.0000000000   0.0000000000
   0.3559302024   0.0000000000   0.0000000000
   0.3556387458   0.0000000000   0.0000000000
   0.3553465543   0.0000000000   0.0000000000
   0.3550536238   0.0000000000   0.0000000000
   0.3547599497   0.0000000000   0.0000000000
   0.3544655278   0.0000000000   0.0000000000
   0.3541703532   0.0000000000   0.0000000000
   0.3538744219   0.0000000000   0.0000000000
   0.3535777291   0.0000000000   0.0000000000
   0.3532802702   0.0000000000   0.0000000000
   0.3529820404   0.0000000000   0.0000000000
   0.3526830355   0.0000000000   0.0000000000
   0.3523832504   0.0000000000   0.0000000000
   0.3520826804   0.0000000000   0.0000000000
   0.3517813206   0.0000000000   0.0000000000
   0.3514791664   0.0000000000   0.0000000000
   0.3511762125   0.0000000000   0.0000000000
   0.3508724544   0.0000000000   0.0000000000
   0.3505678867   0.0000000000   0.0000000000
   0.3502625046   0.0000000000   0.0000000000
   0.3499563027   0.0000000000   0.0000000000
   0.3496492762   0.0000000000   0.0000000000
   0.3493414197   0.0000000000   0.0000000000
   0.3490327280   0.0000000000   0.0000000000
   0.3487231957   0.0000000000   0.0000000000
   0.3484128175   0.0000000000   0.0000000000
   0.3481015880   0.0000000000   0.0000000000
   0.3477895016   0.0000000000   0.0000000000
   0.3474765529   0.0000000000   0.0000000000
   0.3471627364   0.0000000000   0.0000000000
   0.3468480463   0.0000000000   0.0000000000
   0.3465324768   0.0000000000   0.0000000000
   0.3462160224   0.0000000000   0.0000000000
   0.3458986772   0.0000000000   0.0000000000
   0.3455804352   0.0000000000   0.0000000000
   0.3452612904   0.0000000000   0.0000000000
   0.3449412372   0.0000000000   0.0000000000
   0.3446202692   0.0000000000   0.0000000000
   0.3442983802   0.0000000000   0.0000000000
   0.3439755643   0.0000000000   0.0000000000
   0.3436518151   0.0000000000   0.0000000000
   0.3433271263   0.0000000000   0.0000000000
   0.3430014913   0.0000000000   0.0000000000
   0.3426749041   0.0000000000   0.0000000000
   0.3423473576   0.0000000000   0.0000000000
   0.3420188457   0.0000000000   0.0000000000
   0.3416893614   0.0000000000   0.0000000000
   0.3413588982   0.0000000000   0.0000000000
   0.3410274490   0.0000000000   0.0000000000
   0.3406950072   0.0000000000   0.0000000000
   0.3403615656   0.0000000000   0.0000000000
   0.3400271173   0.0000000000   0.0000000000
   0.3396916551   0.0000000000   0.0000000000
   0.3393551718   0.0000000000   0.0000000000
   0.3390176602   0.0000000000   0.0000000000
   0.3386791129   0.0000000000   0.0000000000
   0.3383395223   0.0000000000   0.0000000000
   0.3379988810   0.0000000000   0.0000000000
   0.3376571814   0.0000000000   0.0000000000
   0.3373144158   0.0000000000   0.0000000000
   0.3369705764   0.0000000000   0.0000000000
   0.3366256552   0.0000000000   0.0000000000
   0.3362796444   0.0000000000   0.0000000000
   0.3359325357   0.0000000000   0.0000000000
   0.3355843212   0.0000000000   0.0000000000
   0.3352349926   0.0000000000   0.0000000000
   0.3348845414   0.0000000000   0.0000000000
   0.3345329592   0.0000000000   0.0000000000
   0.3341802376   0.0000000000   0.0000000000
   0.3338263676   0.0000000000   0.0000000000
   0.3334713409   0.0000000000   0.0000000000
   0.3331151483   0.0000000000   0.0000000000
   0.3327577809   0.0000000000   0.0000000000
   0.3323992298   0.0000000000   0.0000000000
   0.3320394855   0.0000000000   0.0000000000
   0.3316785388   0.0000000000   0.0000000000
   0.3313163806   0.0000000000   0.0000000000
   0.3309530010   0.0000000000   0.0000000000
   0.3305883904   0.0000000000   0.0000000000
   0.3302225392   0.0000000000   0.0000000000
   0.3298554375   0.0000000000   0.0000000000
   0.3294870751   0.0000000000   0.0000000000
   0.3291174421   0.0000000000   0.0000000000
   0.3287465281   0.0000000000   0.0000000000
   0.3283743226   0.0000000000   0.0000000000
   0.3280008151   0.0000000000   0.0000000000
   0.3276259952   0.0000000000   0.0000000000
   0.3272498519   0.0000000000   0.0000000000
   0.3268723742   0.0000000000   0.0000000000
   0.3264935511   0.0000000000   0.0000000000
   0.3261133713   0.0000000000   0.0000000000
   0.3257318235   0.0000000000   0.0000000000
   0.3253488963   0.0000000000   0.0000000000
   0.3249645778   0.0000000000   0.0000000000
   0.3245788561   0.0000000000   0.0000000000
   0.3241917195   0.0000000000   0.0000000000
   0.3238031556   0.0000000000   0.0000000000
   0.3234131523   0.0000000000   0.0000000000
   0.3230216970   0.0000000000   0.0000000000
   0.3226287769   0.0000000000   0.0000000000
   0.3222343796   0.0000000000   0.0000000000
   0.3218384916   0.0000000000   0.0000000000
   0.3214411000   0.0000000000   0.0000000000
   0.3210421913   0.0000000000   0.0000000000
   0.3206417521   0.0000000000   0.0000000000
   0.3202397685   0.0000000000   0.0000000000
   0.3198362266   0.0000000000   0.0000000000
   0.3194311125   0.0000000000   0.0000000000
   0.3190244115   0.0000000000   0.0000000000
   0.3186161093   0.0000000000   0.0000000000
   0.3182061910   0.0000000000   0.0000000000
   0.3177946418   0.0000000000   0.0000000000
   0.3173814464   0.0000000000   0.0000000000
   0.3169665896   0.0000000000   0.0000000000
   0.3165500555   0.0000000000   0.0000000000
   0.3161318283   0.0000000000   0.0000000000
   0.3157118920   0.0000000000   0.0000000000
   0.3152902303   0.0000000000   0.0000000000
   0.3148668266   0.0000000000   0.0000000000
   0.3144416640   0.0000000000   0.0000000000
   0.3140147255   0.0000000000   0.0000000000
   0.3135859936   0.0000000000   0.0000000000
   0.3131554507   0.0000000000   0.0000000000
   0.3127230792   0.0000000000   0.0000000000
   0.3122888609   0.0000000000   0.0000000000
   0.3118527771   0.0000000000   0.0000000000
   0.3114148093   0.0000000000   0.0000000000
   0.3109749383   0.0000000000   0.0000000000
   0.3105331450   0.0000000000   0.0000000000
   0.3100894097   0.0000000000   0.0000000000
   0.3096437124   0.0000000000   0.0000000000
   0.3091960328   0.0000000000   0.0000000000
   0.3087463505   0.0000000000   0.0000000000
   0.3082946443   0.0000000000   0.0000000000
   0.3078408932   0.0000000000   0.0000000000
   0.3073850756   0.0000000000   0.0000000000
   0.3069271693   0.0000000000   0.0000000000
   0.3064671522   0.0000000000   0.0000000000
   0.3060050014   0.0000000000   0.0000000000
   0.3055406939   0.0000000000   0.0000000000
   0.3050742064   0.0000000000   0.0000000000
   0.3046055146   0.0000000000   0.0000000000
   0.3041345947   0.0000000000   0.0000000000
   0.3036614216   0.0000000000   0.0000000000
   0.3031859704   0.0000000000   0.0000000000
   0.3027082155   0.0000000000   0.0000000000
   0.3022281308   0.0000000000   0.0000000000
   0.3017456899   0.0000000000   0.0000000000
   0.3012608658   0.0000000000   0.0000000000
   0.3007736313   0.0000000000   0.0000000000
   0.3002839581   0.0000000000   0.0000000000
   0.2997918180   0.0000000000   0.0000000000
   0.2992971822   0.0000000000   0.0000000000
   0.2988000210   0.0000000000   0.0000000000
   0.2983003045   0.0000000000   0.0000000000
   0.2977980021   0.0000000000   0.0000000000
   0.2972930828   0.0000000000   0.0000000000
   0.2967855149   0.0000000000   0.0000000000
   0.2962752657   0.0000000000   0.0000000000
   0.2957623028   0.0000000000   0.0000000000
   0.2952465924   0.0000000000   0.0000000000
   0.2947281004   0.0000000000   0.0000000000
   0.2942067917   0.0000000000   0.0000000000
   0.2936826312   0.0000000000   0.0000000000
   0.2931555823   0.0000000000   0.0000000000
   0.2926256084   0.0000000000   0.0000000000
   0.2920926715   0.0000000000   0.0000000000
   0.2915567333   0.0000000000   0.0000000000
   0.2910177547   0.0000000000   0.0000000000
   0.2904756956   0.0000000000   0.0000000000
   0.2899305154   0.0000000000   0.0000000000
   0.2893821724   0.0000000000   0.0000000000
   0.2888306239   0.0000000000   0.0000000000
   0.2882758267   0.0000000000   0.0000000000
   0.2877177367   0.0000000000   0.0000000000
   0.2871563083   0.0000000000   0.0000000000
   0.2865914957   0.0000000000   0.0000000000
   0.2860232516   0.0000000000   0.0000000000
   0.2854515278   0.0000000000   0.0000000000
   0.2848762752   0.0000000000   0.0000000000
   0.2842974436   0.0000000000   0.0000000000
   0.2837149815   0.0000000000   0.0000000000
   0.2831288364   0.0000000000   0.0000000000
   0.2825389549   0.0000000000   0.0000000000
   0.2819452818   0.0000000000   0.0000000000
   0.2813477613   0.0000000000   0.0000000000
