   1.0009999999999999     
  2.00000000000000004E-002         501
   0.2499245167   0.0000000000   0.0000000000
   0.2497531617   0.0000000000   0.0000000000
   0.2495814624   0.0000000000   0.0000000000
   0.2494094175   0.0000000000   0.0000000000
   0.2492370255   0.0000000000   0.0000000000
   0.2490642849   0.0000000000   0.0000000000
   0.2488911944   0.0000000000   0.0000000000
   0.2487177522   0.0000000000   0.0000000000
   0.2485439572   0.0000000000   0.0000000000
   0.2483698076   0.0000000000   0.0000000000
   0.2481953021   0.0000000000   0.0000000000
   0.2480204391   0.0000000000   0.0000000000
   0.2478452171   0.0000000000   0.0000000000
   0.2476696346   0.0000000000   0.0000000000
   0.2474936901   0.0000000000   0.0000000000
   0.2473173819   0.0000000000   0.0000000000
   0.2471407087   0.0000000000   0.0000000000
   0.2469636688   0.0000000000   0.0000000000
   0.2467862607   0.0000000000   0.0000000000
   0.2466084828   0.0000000000   0.0000000000
   0.2464303335   0.0000000000   0.0000000000
   0.2462518112   0.0000000000   0.0000000000
   0.2460729144   0.0000000000   0.0000000000
   0.2458936414   0.0000000000   0.0000000000
   0.2457139906   0.0000000000   0.0000000000
   0.2455339605   0.0000000000   0.0000000000
   0.2453535493   0.0000000000   0.0000000000
   0.2451727556   0.0000000000   0.0000000000
   0.2449915776   0.0000000000   0.0000000000
   0.2448100135   0.0000000000   0.0000000000
   0.2446280620   0.0000000000   0.0000000000
   0.2444457211   0.0000000000   0.0000000000
   0.2442629894   0.0000000000   0.0000000000
   0.2440798650   0.0000000000   0.0000000000
   0.2438963464   0.0000000000   0.0000000000
   0.2437124317   0.0000000000   0.0000000000
   0.2435281194   0.0000000000   0.0000000000
   0.2433434076   0.0000000000   0.0000000000
   0.2431582946   0.0000000000   0.0000000000
   0.2429727789   0.0000000000   0.0000000000
   0.2427868584   0.0000000000   0.0000000000
   0.2426005316   0.0000000000   0.0000000000
   0.2424137969   0.0000000000   0.0000000000
   0.2422266521   0.0000000000   0.0000000000
   0.2420390957   0.0000000000   0.0000000000
   0.2418511259   0.0000000000   0.0000000000
   0.2416627409   0.0000000000   0.0000000000
   0.2414739389   0.0000000000   0.0000000000
   0.2412847181   0.0000000000   0.0000000000
   0.2410950766   0.0000000000   0.0000000000
   0.2409050128   0.0000000000   0.0000000000
   0.2407145247   0.0000000000   0.0000000000
   0.2405236104   0.0000000000   0.0000000000
   0.2403322682   0.0000000000   0.0000000000
   0.2401404963   0.0000000000   0.0000000000
   0.2399482927   0.0000000000   0.0000000000
   0.2397556556   0.0000000000   0.0000000000
   0.2395625831   0.0000000000   0.0000000000
   0.2393690734   0.0000000000   0.0000000000
   0.2391751245   0.0000000000   0.0000000000
   0.2389807346   0.0000000000   0.0000000000
   0.2387859017   0.0000000000   0.0000000000
   0.2385906240   0.0000000000   0.0000000000
   0.2383948995   0.0000000000   0.0000000000
   0.2381987263   0.0000000000   0.0000000000
   0.2380021025   0.0000000000   0.0000000000
   0.2378050262   0.0000000000   0.0000000000
   0.2376074953   0.0000000000   0.0000000000
   0.2374095080   0.0000000000   0.0000000000
   0.2372110623   0.0000000000   0.0000000000
   0.2370121562   0.0000000000   0.0000000000
   0.2368127878   0.0000000000   0.0000000000
   0.2366129550   0.0000000000   0.0000000000
   0.2364126560   0.0000000000   0.0000000000
   0.2362118886   0.0000000000   0.0000000000
   0.2360106510   0.0000000000   0.0000000000
   0.2358089411   0.0000000000   0.0000000000
   0.2356067569   0.0000000000   0.0000000000
   0.2354040965   0.0000000000   0.0000000000
   0.2352009576   0.0000000000   0.0000000000
   0.2349973384   0.0000000000   0.0000000000
   0.2347932369   0.0000000000   0.0000000000
   0.2345886510   0.0000000000   0.0000000000
   0.2343835787   0.0000000000   0.0000000000
   0.2341780179   0.0000000000   0.0000000000
   0.2339719665   0.0000000000   0.0000000000
   0.2337654225   0.0000000000   0.0000000000
   0.2335583840   0.0000000000   0.0000000000
   0.2333508488   0.0000000000   0.0000000000
   0.2331428149   0.0000000000   0.0000000000
   0.2329342801   0.0000000000   0.0000000000
   0.2327252424   0.0000000000   0.0000000000
   0.2325156999   0.0000000000   0.0000000000
   0.2323056503   0.0000000000   0.0000000000
   0.2320950916   0.0000000000   0.0000000000
   0.2318840217   0.0000000000   0.0000000000
   0.2316724386   0.0000000000   0.0000000000
   0.2314603402   0.0000000000   0.0000000000
   0.2312477244   0.0000000000   0.0000000000
   0.2310345891   0.0000000000   0.0000000000
   0.2308209322   0.0000000000   0.0000000000
   0.2306067517   0.0000000000   0.0000000000
   0.2303920455   0.0000000000   0.0000000000
   0.2301768114   0.0000000000   0.0000000000
   0.2299610475   0.0000000000   0.0000000000
   0.2297447516   0.0000000000   0.0000000000
   0.2295279216   0.0000000000   0.0000000000
   0.2293105555   0.0000000000   0.0000000000
   0.2290926512   0.0000000000   0.0000000000
   0.2288742066   0.0000000000   0.0000000000
   0.2286552197   0.0000000000   0.0000000000
   0.2284356884   0.0000000000   0.0000000000
   0.2282156106   0.0000000000   0.0000000000
   0.2279949843   0.0000000000   0.0000000000
   0.2277738074   0.0000000000   0.0000000000
   0.2275520779   0.0000000000   0.0000000000
   0.2273297937   0.0000000000   0.0000000000
   0.2271069528   0.0000000000   0.0000000000
   0.2268835533   0.0000000000   0.0000000000
   0.2266595929   0.0000000000   0.0000000000
   0.2264350698   0.0000000000   0.0000000000
   0.2262099819   0.0000000000   0.0000000000
   0.2259843273   0.0000000000   0.0000000000
   0.2257581039   0.0000000000   0.0000000000
   0.2255313098   0.0000000000   0.0000000000
   0.2253039430   0.0000000000   0.0000000000
   0.2250760016   0.0000000000   0.0000000000
   0.2248474836   0.0000000000   0.0000000000
   0.2246183871   0.0000000000   0.0000000000
   0.2243887101   0.0000000000   0.0000000000
   0.2241584508   0.0000000000   0.0000000000
   0.2239276073   0.0000000000   0.0000000000
   0.2236961777   0.0000000000   0.0000000000
   0.2234641602   0.0000000000   0.0000000000
   0.2232315528   0.0000000000   0.0000000000
   0.2229983539   0.0000000000   0.0000000000
   0.2227645615   0.0000000000   0.0000000000
   0.2225301740   0.0000000000   0.0000000000
   0.2222951894   0.0000000000   0.0000000000
   0.2220596061   0.0000000000   0.0000000000
   0.2218234224   0.0000000000   0.0000000000
   0.2215866364   0.0000000000   0.0000000000
   0.2213492467   0.0000000000   0.0000000000
   0.2211112515   0.0000000000   0.0000000000
   0.2208726491   0.0000000000   0.0000000000
   0.2206334379   0.0000000000   0.0000000000
   0.2203936165   0.0000000000   0.0000000000
   0.2201531831   0.0000000000   0.0000000000
   0.2199121363   0.0000000000   0.0000000000
   0.2196704745   0.0000000000   0.0000000000
   0.2194281963   0.0000000000   0.0000000000
   0.2191853002   0.0000000000   0.0000000000
   0.2189417849   0.0000000000   0.0000000000
   0.2186976489   0.0000000000   0.0000000000
   0.2184528908   0.0000000000   0.0000000000
   0.2182075094   0.0000000000   0.0000000000
   0.2179615033   0.0000000000   0.0000000000
   0.2177148712   0.0000000000   0.0000000000
   0.2174676121   0.0000000000   0.0000000000
   0.2172197246   0.0000000000   0.0000000000
   0.2169712076   0.0000000000   0.0000000000
   0.2167220599   0.0000000000   0.0000000000
   0.2164722806   0.0000000000   0.0000000000
   0.2162218685   0.0000000000   0.0000000000
   0.2159708227   0.0000000000   0.0000000000
   0.2157191421   0.0000000000   0.0000000000
   0.2154668258   0.0000000000   0.0000000000
   0.2152138730   0.0000000000   0.0000000000
   0.2149602827   0.0000000000   0.0000000000
   0.2147060542   0.0000000000   0.0000000000
   0.2144511867   0.0000000000   0.0000000000
   0.2141956793   0.0000000000   0.0000000000
   0.2139395314   0.0000000000   0.0000000000
   0.2136827423   0.0000000000   0.0000000000
   0.2134253115   0.0000000000   0.0000000000
   0.2131672382   0.0000000000   0.0000000000
   0.2129085220   0.0000000000   0.0000000000
   0.2126491622   0.0000000000   0.0000000000
   0.2123891584   0.0000000000   0.0000000000
   0.2121285102   0.0000000000   0.0000000000
   0.2118672170   0.0000000000   0.0000000000
   0.2116052785   0.0000000000   0.0000000000
   0.2113426944   0.0000000000   0.0000000000
   0.2110794642   0.0000000000   0.0000000000
   0.2108155877   0.0000000000   0.0000000000
   0.2105510645   0.0000000000   0.0000000000
   0.2102858943   0.0000000000   0.0000000000
   0.2100200770   0.0000000000   0.0000000000
   0.2097536120   0.0000000000   0.0000000000
   0.2094864994   0.0000000000   0.0000000000
   0.2092187387   0.0000000000   0.0000000000
   0.2089503299   0.0000000000   0.0000000000
   0.2086812723   0.0000000000   0.0000000000
   0.2084115660   0.0000000000   0.0000000000
   0.2081412106   0.0000000000   0.0000000000
   0.2078702057   0.0000000000   0.0000000000
   0.2075985510   0.0000000000   0.0000000000
   0.2073262461   0.0000000000   0.0000000000
   0.2070532905   0.0000000000   0.0000000000
   0.2067796837   0.0000000000   0.0000000000
   0.2065054251   0.0000000000   0.0000000000
   0.2062305141   0.0000000000   0.0000000000
   0.2059549498   0.0000000000   0.0000000000
   0.2056787315   0.0000000000   0.0000000000
   0.2054018580   0.0000000000   0.0000000000
   0.2051243282   0.0000000000   0.0000000000
   0.2048461411   0.0000000000   0.0000000000
   0.2045672948   0.0000000000   0.0000000000
   0.2042877880   0.0000000000   0.0000000000
   0.2040076186   0.0000000000   0.0000000000
   0.2037267846   0.0000000000   0.0000000000
   0.2034452837   0.0000000000   0.0000000000
   0.2031631130   0.0000000000   0.0000000000
   0.2028802698   0.0000000000   0.0000000000
   0.2025967506   0.0000000000   0.0000000000
   0.2023125518   0.0000000000   0.0000000000
   0.2020276693   0.0000000000   0.0000000000
   0.2017420984   0.0000000000   0.0000000000
   0.2014558342   0.0000000000   0.0000000000
   0.2011688710   0.0000000000   0.0000000000
   0.2008812027   0.0000000000   0.0000000000
   0.2005928223   0.0000000000   0.0000000000
   0.2003037223   0.0000000000   0.0000000000
   0.2000138944   0.0000000000   0.0000000000
   0.1997233295   0.0000000000   0.0000000000
   0.1994320176   0.0000000000   0.0000000000
   0.1991399475   0.0000000000   0.0000000000
   0.1988471072   0.0000000000   0.0000000000
   0.1985534833   0.0000000000   0.0000000000
   0.1982590614   0.0000000000   0.0000000000
   0.1979638255   0.0000000000   0.0000000000
   0.1976677582   0.0000000000   0.0000000000
   0.1973708403   0.0000000000   0.0000000000
   0.1970730511   0.0000000000   0.0000000000
   0.1967743676   0.0000000000   0.0000000000
   0.1964747649   0.0000000000   0.0000000000
   0.1961742157   0.0000000000   0.0000000000
   0.1958726902   0.0000000000   0.0000000000
   0.1955701557   0.0000000000   0.0000000000
   0.1952665767   0.0000000000   0.0000000000
   0.1949619139   0.0000000000   0.0000000000
   0.1946561248   0.0000000000   0.0000000000
   0.1943491624   0.0000000000   0.0000000000
   0.1940409756   0.0000000000   0.0000000000
   0.1937315080   0.0000000000   0.0000000000
   0.1934206980   0.0000000000   0.0000000000
   0.1931084779   0.0000000000   0.0000000000
   0.1927947729   0.0000000000   0.0000000000
   0.1924795011   0.0000000000   0.0000000000
   0.1921625717   0.0000000000   0.0000000000
   0.1918438847   0.0000000000   0.0000000000
   0.1915233295   0.0000000000   0.0000000000
   0.1912007829   0.0000000000   0.0000000000
   0.1908761087   0.0000000000   0.0000000000
   0.1905491545   0.0000000000   0.0000000000
   0.1902197503   0.0000000000   0.0000000000
   0.1898877052   0.0000000000   0.0000000000
   0.1895528047   0.0000000000   0.0000000000
   0.1892148065   0.0000000000   0.0000000000
   0.1888734354   0.0000000000   0.0000000000
   0.1885283780   0.0000000000   0.0000000000
   0.1881792749   0.0000000000   0.0000000000
   0.1878257406   0.0000000000   0.0000000000
   0.1874675582   0.0000000000   0.0000000000
   0.1871045919   0.0000000000   0.0000000000
   0.1867367006   0.0000000000   0.0000000000
   0.1863637365   0.0000000000   0.0000000000
   0.1859855454   0.0000000000   0.0000000000
   0.1856019651   0.0000000000   0.0000000000
   0.1852128263   0.0000000000   0.0000000000
   0.1848179508   0.0000000000   0.0000000000
   0.1844171519   0.0000000000   0.0000000000
   0.1840102333   0.0000000000   0.0000000000
   0.1835969884   0.0000000000   0.0000000000
   0.1831772000   0.0000000000   0.0000000000
   0.1827506391   0.0000000000   0.0000000000
   0.1823170642   0.0000000000   0.0000000000
   0.1818762205   0.0000000000   0.0000000000
   0.1814278385   0.0000000000   0.0000000000
   0.1809716334   0.0000000000   0.0000000000
