   7811.0010000000002     
   62.500000000000000              502
   1.7727751283   0.0000000000   0.0000000000
   1.7713502637   0.0000000000   0.0000000000
   1.7699219481   0.0000000000   0.0000000000
   1.7684901635   0.0000000000   0.0000000000
   1.7670548890   0.0000000000   0.0000000000
   1.7656161056   0.0000000000   0.0000000000
   1.7641737924   0.0000000000   0.0000000000
   1.7627279297   0.0000000000   0.0000000000
   1.7612784973   0.0000000000   0.0000000000
   1.7598254738   0.0000000000   0.0000000000
   1.7583688388   0.0000000000   0.0000000000
   1.7569085715   0.0000000000   0.0000000000
   1.7554446504   0.0000000000   0.0000000000
   1.7539770541   0.0000000000   0.0000000000
   1.7525057606   0.0000000000   0.0000000000
   1.7510307489   0.0000000000   0.0000000000
   1.7495519964   0.0000000000   0.0000000000
   1.7480694810   0.0000000000   0.0000000000
   1.7465831808   0.0000000000   0.0000000000
   1.7450930724   0.0000000000   0.0000000000
   1.7435991333   0.0000000000   0.0000000000
   1.7421013407   0.0000000000   0.0000000000
   1.7405996708   0.0000000000   0.0000000000
   1.7390941004   0.0000000000   0.0000000000
   1.7375846056   0.0000000000   0.0000000000
   1.7360711626   0.0000000000   0.0000000000
   1.7345537475   0.0000000000   0.0000000000
   1.7330323354   0.0000000000   0.0000000000
   1.7315069017   0.0000000000   0.0000000000
   1.7299774215   0.0000000000   0.0000000000
   1.7284438703   0.0000000000   0.0000000000
   1.7269062219   0.0000000000   0.0000000000
   1.7253644512   0.0000000000   0.0000000000
   1.7238185314   0.0000000000   0.0000000000
   1.7222684375   0.0000000000   0.0000000000
   1.7207141427   0.0000000000   0.0000000000
   1.7191556201   0.0000000000   0.0000000000
   1.7175928429   0.0000000000   0.0000000000
   1.7160257844   0.0000000000   0.0000000000
   1.7144544164   0.0000000000   0.0000000000
   1.7128787110   0.0000000000   0.0000000000
   1.7112986407   0.0000000000   0.0000000000
   1.7097141776   0.0000000000   0.0000000000
   1.7081252918   0.0000000000   0.0000000000
   1.7065319560   0.0000000000   0.0000000000
   1.7049341390   0.0000000000   0.0000000000
   1.7033318136   0.0000000000   0.0000000000
   1.7017249475   0.0000000000   0.0000000000
   1.7001135132   0.0000000000   0.0000000000
   1.6984974775   0.0000000000   0.0000000000
   1.6968768123   0.0000000000   0.0000000000
   1.6952514849   0.0000000000   0.0000000000
   1.6936214641   0.0000000000   0.0000000000
   1.6919867185   0.0000000000   0.0000000000
   1.6903472153   0.0000000000   0.0000000000
   1.6887029234   0.0000000000   0.0000000000
   1.6870538083   0.0000000000   0.0000000000
   1.6853998391   0.0000000000   0.0000000000
   1.6837409798   0.0000000000   0.0000000000
   1.6820771984   0.0000000000   0.0000000000
   1.6804084597   0.0000000000   0.0000000000
   1.6787347291   0.0000000000   0.0000000000
   1.6770559726   0.0000000000   0.0000000000
   1.6753721533   0.0000000000   0.0000000000
   1.6736832372   0.0000000000   0.0000000000
   1.6719891868   0.0000000000   0.0000000000
   1.6702899656   0.0000000000   0.0000000000
   1.6685855374   0.0000000000   0.0000000000
   1.6668758646   0.0000000000   0.0000000000
   1.6651609091   0.0000000000   0.0000000000
   1.6634406326   0.0000000000   0.0000000000
   1.6617149965   0.0000000000   0.0000000000
   1.6599839614   0.0000000000   0.0000000000
   1.6582474885   0.0000000000   0.0000000000
   1.6565055368   0.0000000000   0.0000000000
   1.6547580669   0.0000000000   0.0000000000
   1.6530050365   0.0000000000   0.0000000000
   1.6512464050   0.0000000000   0.0000000000
   1.6494821308   0.0000000000   0.0000000000
   1.6477121703   0.0000000000   0.0000000000
   1.6459364817   0.0000000000   0.0000000000
   1.6441550205   0.0000000000   0.0000000000
   1.6423677442   0.0000000000   0.0000000000
   1.6405746064   0.0000000000   0.0000000000
   1.6387755636   0.0000000000   0.0000000000
   1.6369705693   0.0000000000   0.0000000000
   1.6351595775   0.0000000000   0.0000000000
   1.6333425424   0.0000000000   0.0000000000
   1.6315194151   0.0000000000   0.0000000000
   1.6296901498   0.0000000000   0.0000000000
   1.6278546963   0.0000000000   0.0000000000
   1.6260130057   0.0000000000   0.0000000000
   1.6241650293   0.0000000000   0.0000000000
   1.6223107157   0.0000000000   0.0000000000
   1.6204500148   0.0000000000   0.0000000000
   1.6185828743   0.0000000000   0.0000000000
   1.6167092428   0.0000000000   0.0000000000
   1.6148290668   0.0000000000   0.0000000000
   1.6129422925   0.0000000000   0.0000000000
   1.6110488663   0.0000000000   0.0000000000
   1.6091487322   0.0000000000   0.0000000000
   1.6072418360   0.0000000000   0.0000000000
   1.6053281198   0.0000000000   0.0000000000
   1.6034075270   0.0000000000   0.0000000000
   1.6014800004   0.0000000000   0.0000000000
   1.5995454798   0.0000000000   0.0000000000
   1.5976039068   0.0000000000   0.0000000000
   1.5956552205   0.0000000000   0.0000000000
   1.5936993603   0.0000000000   0.0000000000
   1.5917362634   0.0000000000   0.0000000000
   1.5897658686   0.0000000000   0.0000000000
   1.5877881101   0.0000000000   0.0000000000
   1.5858029256   0.0000000000   0.0000000000
   1.5838102481   0.0000000000   0.0000000000
   1.5818100116   0.0000000000   0.0000000000
   1.5798021493   0.0000000000   0.0000000000
   1.5777865926   0.0000000000   0.0000000000
   1.5757632724   0.0000000000   0.0000000000
   1.5737321190   0.0000000000   0.0000000000
   1.5716930608   0.0000000000   0.0000000000
   1.5696460251   0.0000000000   0.0000000000
   1.5675909404   0.0000000000   0.0000000000
   1.5655277304   0.0000000000   0.0000000000
   1.5634563211   0.0000000000   0.0000000000
   1.5613766352   0.0000000000   0.0000000000
   1.5592885957   0.0000000000   0.0000000000
   1.5571921239   0.0000000000   0.0000000000
   1.5550871394   0.0000000000   0.0000000000
   1.5529735617   0.0000000000   0.0000000000
   1.5508513079   0.0000000000   0.0000000000
   1.5487202952   0.0000000000   0.0000000000
   1.5465804372   0.0000000000   0.0000000000
   1.5444316498   0.0000000000   0.0000000000
   1.5422738443   0.0000000000   0.0000000000
   1.5401069323   0.0000000000   0.0000000000
   1.5379308227   0.0000000000   0.0000000000
   1.5357454256   0.0000000000   0.0000000000
   1.5335506467   0.0000000000   0.0000000000
   1.5313463912   0.0000000000   0.0000000000
   1.5291325638   0.0000000000   0.0000000000
   1.5269090674   0.0000000000   0.0000000000
   1.5246758018   0.0000000000   0.0000000000
   1.5224326662   0.0000000000   0.0000000000
   1.5201795588   0.0000000000   0.0000000000
   1.5179163752   0.0000000000   0.0000000000
   1.5156430105   0.0000000000   0.0000000000
   1.5133593557   0.0000000000   0.0000000000
   1.5110653029   0.0000000000   0.0000000000
   1.5087607393   0.0000000000   0.0000000000
   1.5064455531   0.0000000000   0.0000000000
   1.5041196290   0.0000000000   0.0000000000
   1.5017828504   0.0000000000   0.0000000000
   1.4994350973   0.0000000000   0.0000000000
   1.4970762495   0.0000000000   0.0000000000
   1.4947061834   0.0000000000   0.0000000000
   1.4923247746   0.0000000000   0.0000000000
   1.4899318943   0.0000000000   0.0000000000
   1.4875274137   0.0000000000   0.0000000000
   1.4851112000   0.0000000000   0.0000000000
   1.4826831195   0.0000000000   0.0000000000
   1.4802430347   0.0000000000   0.0000000000
   1.4777908061   0.0000000000   0.0000000000
   1.4753262923   0.0000000000   0.0000000000
   1.4728493480   0.0000000000   0.0000000000
   1.4703598265   0.0000000000   0.0000000000
   1.4678575770   0.0000000000   0.0000000000
   1.4653424469   0.0000000000   0.0000000000
   1.4628142814   0.0000000000   0.0000000000
   1.4602729199   0.0000000000   0.0000000000
   1.4577182016   0.0000000000   0.0000000000
   1.4551499621   0.0000000000   0.0000000000
   1.4525680319   0.0000000000   0.0000000000
   1.4499722401   0.0000000000   0.0000000000
   1.4473624120   0.0000000000   0.0000000000
   1.4447383688   0.0000000000   0.0000000000
   1.4420999280   0.0000000000   0.0000000000
   1.4394469050   0.0000000000   0.0000000000
   1.4367791096   0.0000000000   0.0000000000
   1.4340963487   0.0000000000   0.0000000000
   1.4313984243   0.0000000000   0.0000000000
   1.4286851356   0.0000000000   0.0000000000
   1.4259562764   0.0000000000   0.0000000000
   1.4232116369   0.0000000000   0.0000000000
   1.4204510025   0.0000000000   0.0000000000
   1.4176741532   0.0000000000   0.0000000000
   1.4148808656   0.0000000000   0.0000000000
   1.4120709107   0.0000000000   0.0000000000
