MultipartonInteractions:ecmPow,MultipartonInteractions:pT0Ref,Q0,QSfactor,vir_factor,ee_vir_factor,lambdaQCD,StringFlav:probStoUD,StringFlav:probQQtoQ
0.41201177120233257,3.6556257130950622,2.4808396519671874,0.9640491232815828,0.631716057788599,0.27836386127340895,0.36374975359045536,0.3336527599480472,0.02945390148349017
0.32314366902606817,2.2959072983579465,3.3149425106410995,0.6550327525291788,0.2233396603522126,0.2692095310679426,0.28318991703147955,0.497617525015499,0.01670173908976413
0.4651542175828226,3.0677646730416983,1.748999779816431,0.43389865939669175,0.1501850671265577,0.2075801385424771,0.20691599349944112,0.2863578889734758,0.3961900918928085
0.3419785073005788,1.8257757280951434,2.662318639142301,0.4780415922319594,0.5429391799165644,0.813209912354502,0.17016754612953047,0.23384839789615525,0.33390612968348354
0.2354020611995855,3.158268041362477,2.961517239199313,0.19122792431541172,0.16913195859314098,0.5505316528497572,0.13388036495094036,0.13795485413737002,0.11110728717478002
0.38438314177615207,4.929675541548333,3.290109107176795,0.50995337822435,0.9342422448418717,0.9551911738418469,0.17993275441692377,0.11233414812116116,0.1658893800615953
0.14147899690899254,2.933282198398657,4.678168943237366,0.3350400674418897,0.9628448943316463,0.48478516646173464,0.33914155975402727,0.21963489199127909,0.3127708876013649
0.3141126580795558,3.0942237178302836,1.7197493195480065,0.8747299295202887,0.3932328142955094,0.7386455874878558,0.26279099721635774,0.4846749718500165,0.00955724335193514
0.37887755619527774,1.9369011160831975,3.7096821273030787,0.6653773396405837,0.15828819185491683,0.39530029806275735,0.3934439054593115,0.18739981914693452,0.20568429326142237
0.22456411150112288,1.5885005047441383,1.2975303990500413,0.8616183516664992,0.2600785159037955,0.26603156998933075,0.2313473211026984,0.4445125299011182,0.0336063052910801
0.4414872584182211,1.7874284396416456,1.672460357389887,0.20492152748951956,0.4046016731361666,0.579676242031125,0.15262692556269683,0.31463841025187333,0.09854008268311543
0.34482391481694963,4.758243575270032,1.9082397082772777,0.9241415938591827,0.9506394583040068,0.7202923904002322,0.42934780541553874,0.008451896239729825,0.005192801642559345
0.4216469279965408,3.7435695462377705,2.8928851179062596,0.009116309020873788,0.6129377912731577,0.21108543871696167,0.2546883358357873,0.12378607841017071,0.041526806025865386
0.1108826497230697,4.732378824962369,1.4293566834727025,0.5792558278280896,0.8004989820198968,0.9940180691212883,0.13476435703003792,0.4236043429024138,0.33526306814814755
0.2301396030791475,2.0462271460220784,2.400939086307785,0.09400940083112186,0.8430164876881859,0.34426480282610056,0.11684987416500721,0.2691491006884694,0.3220294690568865
0.15009490243723092,4.204566761384415,3.626130079905674,0.12257846013594383,0.46504723289386907,0.4633933622304861,0.4243302150694839,0.16133334393280266,0.179047767908585
0.18222218177407293,4.134392828911462,1.6586948275784215,0.7388143629770562,0.38795323893543177,0.29582220244003743,0.4441923508940323,0.03469031935649478,0.09416738113660283
0.1095874309076694,4.199599314667072,4.649510308334058,0.675824016170913,0.849878900863106,0.4151342509511181,0.22766691232152445,0.24025562233353326,0.1580991325847015
0.18049965799401763,1.22480698452381,3.449747308737107,0.11597209861189132,0.8097000300621919,0.22679532181897122,0.23221122704071023,0.26483352267670107,0.007249429276974895
0.4080618147030408,1.0078370145065734,2.260473347613339,0.5665957489705876,0.7868347262459778,0.32484132343668526,0.3865440442036395,0.48937482465421644,0.14520661051487246
0.38243208596324774,4.832206835698099,1.4558924177745451,0.672484354948196,0.38108282444434216,0.7285905235678107,0.3641229914827171,0.16455612321564844,0.3058841711237978
0.1938059509613223,4.773024574148673,3.280587037601748,0.43807230852817897,0.29282585167653147,0.680285139147072,0.26044885377917937,0.1815467469566607,0.06188088789012361
0.33411074894167236,2.5704439418620635,3.1541534017458477,0.8853146907375723,0.3421854917887692,0.25879228311125296,0.44274353479082174,0.05201692288062578,0.2550785501925819
0.38041261617508026,3.7469607523545347,2.770729137353645,0.2811148168493267,0.9774096918406009,0.1322406914913936,0.4155700968229644,0.15023910138759597,0.06682580067911319
0.23219235394840404,2.0258749128000577,4.729449353497566,0.2943621982806662,0.1235591996668862,0.7023140570108183,0.35445184847742983,0.07899055200030516,0.1757762528414055
0.30001663895394715,2.0745105379542976,3.4043503361031004,0.48860431413342603,0.9365062116363035,0.9535862723787483,0.32959698116231617,0.06439483364176656,0.17418469641856527
0.3885357340481287,1.449933282865264,4.785977154960358,0.17267888086607927,0.4489612263827981,0.9874170100861118,0.13867499303768216,0.1760528877368268,0.018601547605832155
0.1565795967797268,3.1320613109211966,4.793526086036407,0.7118218202973126,0.3104957228728698,0.5423039791961296,0.1741354739002881,0.44053774891825787,0.3370561842050322
0.498514103875734,2.825779491130433,2.1887956087473333,0.6873153498776913,0.5391594010719482,0.13618808822852738,0.23651904625461145,0.31572333134390174,0.053301819492536456
0.3013163147540855,2.684592405776327,2.9488530381352667,0.8090850381422381,0.5049876986107443,0.5132284169486482,0.31699634087128803,0.13497734545302675,0.20448305815975304
0.4369198010271319,3.734570489397578,4.508244743553231,0.6332370286209634,0.9760853906798908,0.45770384728491975,0.1674457583751609,0.39467590653339546,0.16511562972453792
0.38381854124543047,1.5981777747299135,2.6687503878460586,0.7357474263866962,0.4139411716896799,0.6476294277921455,0.2613805351510837,0.3888936218749479,0.21907879589381873
0.35523530668445713,1.3678181687479734,4.742557983724616,0.319075031184975,0.6991856678938078,0.40945812377425406,0.3978302643985563,0.3827381698488014,0.2940387388229471
0.41816353270107354,3.031037168691666,2.4691433344155587,0.8314233707007213,0.494181543606111,0.20331626987588208,0.25356438895006034,0.15722384599224276,0.2407936814851548
0.3857851870029023,3.5317737743093853,4.658919625683263,0.7199861784575904,0.6684514190264972,0.4915317059642529,0.42801969610778035,0.3205778438422695,0.01099222382023065
0.49951818904977174,3.4110832277431222,4.036440751667691,0.6763001936399667,0.9266922854346876,0.26837492198156765,0.40229105724148617,0.25482168107122194,0.18348756405350128
0.4892294418123321,4.536534133917474,3.937797659487078,0.11154807532810296,0.7843365932156983,0.8327879854347289,0.2891513075020643,0.37736209483387423,0.1774310591626017
0.2292758323057671,2.734084640904815,1.7067254937181038,0.8284866257461864,0.6873636736830009,0.3604821059791925,0.16577020531888748,0.34272195246328524,0.10531797348500876
0.1535012852053484,2.5226040132307874,1.5574527649926138,0.3813959591985406,0.6606074178498261,0.9214989329643518,0.16208430625170508,0.34899841158375305,0.17625421699053886
0.49072783608057735,3.3642886087973047,4.553362322294944,0.3146863023825101,0.7749259652126489,0.5455141070311315,0.12433536254529395,0.1985879306911838,0.34610124671210507
0.37683703624815545,4.765701124260011,3.890197102251922,0.9157899158798126,0.5417008255469472,0.49874358278153685,0.3530195408076895,0.4297557363010834,0.27152594792662904
0.16149698815897112,3.9772912537788963,1.1360585767249776,0.05048363535572663,0.33595153814449286,0.9337228843180283,0.3091548223416859,0.018817970645087383,0.10142280486786781
0.38541687114551226,2.635757573540128,3.006909946628521,0.167770219935037,0.10620436643422321,0.3906945859795359,0.2948650783670198,0.24381710906208665,0.13908342666337012
0.12019472611670567,2.3490232887236266,3.9511692145060704,0.48756477991448005,0.86214730928715,0.38105254576434877,0.1189502546471316,0.10668023812203026,0.1873152047127102
0.18839388851352415,2.912182956367112,1.3049753870996934,0.6124956418130354,0.27995073712688645,0.7171459926005709,0.2110370585918071,0.2654783487816677,0.2736961311625829
0.33928665633837235,2.6451428230165983,2.9361984255356726,0.9486399846287306,0.24372202605264698,0.766419495856504,0.2994092505285094,0.27070496843821096,0.1858914017832621
0.25117812175167475,1.3052593399800727,3.2701639961736797,0.7913612959677061,0.9065998247322384,0.321609530164246,0.3909544129923278,0.44679226914906806,0.211628784063941
0.17906085892182538,2.5821918691391925,3.0667807656395483,0.16488284891364513,0.6029377767207882,0.6307544169900945,0.4044326734497291,0.18893784285169257,0.05592912061135254
0.4508553038986467,3.2149384640544465,4.030080484965736,0.24836106646297487,0.3352056064248617,0.10583062853366929,0.3861109288691589,0.14605384921052697,0.2092454577572326
0.18582385690658085,1.6823974485565643,2.091732555436203,0.2129767313473783,0.6428080486920786,0.6816464736380454,0.2805755560018105,0.49001446222875994,0.36107816480668653
0.4463936476427314,1.539150373622973,1.998260702710194,0.42706893724207173,0.6778217010010971,0.9681218065274401,0.19334009740861388,0.017829787502964576,0.2789187035175181
0.2848661883752214,2.939649296316979,2.627895970863718,0.41356735667595473,0.5947441561933651,0.7330700661307505,0.13066859702153155,0.006037205431044545,0.27244274874863
0.43097676454692924,3.5416896111962948,1.2222073926259318,0.08956459302896776,0.5885940737745021,0.7937937179065108,0.4415963069162877,0.37608869809774526,0.2848737542486357
0.12552549472972904,1.1916001096298015,4.227176178866793,0.33259142048382606,0.5111599183542079,0.11205457973591873,0.410602022180358,0.02212975913598292,0.354565283682144
0.475652511137575,4.434516220277231,2.2931341920486554,0.4050649275103427,0.9901729924817875,0.5151522225771327,0.4146485175696172,0.32197218024960483,0.09990629057403044
0.16330774133057555,3.6017369810341537,3.6865941311343007,0.44864816421897963,0.9970683288075998,0.8798534394019031,0.381344849161502,0.01082715519532515,0.37275186870601884
0.2607277408041385,1.6791960776585126,3.0452508144581603,0.22156891018921201,0.3691920549221358,0.783558997681755,0.2241736529356797,0.3221520622192111,0.328078102682147
0.4913799058872079,1.0936011115332196,3.1816256788392416,0.24581475685212845,0.7092056531933003,0.18273719024561313,0.2515543692435219,0.1486920068949895,0.13363155947455435
0.3670107044972999,1.9989891243620082,1.0418825055118042,0.6026016095498848,0.9411137175660069,0.4457275634298232,0.3982460478538421,0.046341856006028394,0.04875336318652057
0.13598308011963822,3.0800701257838816,3.7366704939509203,0.886625172656596,0.2991817696135136,0.7688575272805298,0.32455333083754595,0.32941797451861116,0.1924421212524146
0.2858643641963639,2.7651375309097674,1.4581259113146756,0.15821860872461302,0.21623277672838875,0.19497668969746104,0.21376689383861636,0.002769235940538979,0.26844683274234266
0.37805080085919074,3.30177340408369,2.2986414177615826,0.5879350540825231,0.9824678523393969,0.37393670171196436,0.3738627664067733,0.36483270034495247,0.2886250123597517
0.34018550294840044,2.3678035174439023,4.948637069117,0.02112397805668035,0.7659306126519861,0.1531117632124845,0.30029252032040205,0.4813714716459772,0.37440461533834773
0.13766846815099684,2.719618011887513,4.3097918506636415,0.23322165483386534,0.320694500536268,0.11476857341290347,0.14233015325453657,0.13390327373849512,0.3996623492350133
0.3095351424585151,4.0450629539136305,2.870181523658445,0.6966321656186505,0.8954687499603138,0.2386062939853577,0.22150659478546672,0.25246748817187026,0.35417055569444295
0.16746353130050604,4.44910208436551,2.1923529557852657,0.6349746086229553,0.6507293840874541,0.6961935520806396,0.26521011884465806,0.29267643912637414,0.08107552121557852
0.47461688368683774,3.703959061325373,2.836357169692999,0.08200191513944996,0.8548250520251091,0.8934664781913789,0.3500392797379053,0.30555927507372466,0.054502689067253474
0.30221795684755676,4.704556924185608,3.053622088259984,0.342015703242122,0.5951724398204521,0.9586630730231833,0.21417481886717055,0.244860641969502,0.2019948996486457
0.4117682774740292,2.9587277405721557,3.4976087884396008,0.4251444086650933,0.6694499905839264,0.6634620941015861,0.1517308094276433,0.4496338215227528,0.24698721246784774
0.32987555273321256,4.4953100743038625,4.159824946587874,0.12021843941770814,0.2746020743690373,0.6246821877284238,0.12176574866995434,0.4949858153381945,0.058272465327773575
0.4231906860907876,2.980912452054799,1.0898890322152888,0.40246997777068616,0.5992367300714412,0.8995546529221734,0.32677130664785814,0.4536658516248398,0.2843555350842071
0.4131452582680635,1.8183054118470885,1.9882950223139444,0.7312107476918995,0.6072483181192366,0.24245677359305642,0.18603389516325555,0.07937192718702685,0.04195778777168907
0.46089119133148804,1.9716358306722372,2.7363879645144795,0.46990008447702103,0.28575759468113354,0.8658847929444473,0.31792727077885696,0.041165196717935754,0.22706028968581174
0.13416803863992174,1.8619085297784839,4.99976275504584,0.2403779211120928,0.36021477506794475,0.31900882244261564,0.39530049923671584,0.2390816302834832,0.10791159870894203
0.2804568135353183,4.231714786187517,1.396607950877429,0.6286235842902871,0.5802307952210821,0.9612822208192603,0.30643974392355067,0.3495256976332712,0.2902727166252406
0.2638097320958174,2.049934975537271,4.250114807249024,0.1959277800311938,0.40166958802259833,0.675722340400724,0.10286833955824047,0.41515098838220804,0.14395389219926166
0.2723652518429788,4.033287538073225,4.044762035746363,0.679229316342362,0.7276592349549236,0.5315354868191418,0.36121388404844756,0.33517203451815786,0.21210748255797887
0.37678104829023784,1.7992716981771881,1.107859441212294,0.5140493281255354,0.36463278475490346,0.27562737091896494,0.3146421574904864,0.26347511018566566,0.039465728349973306
0.29886737125240226,3.636954305660048,2.2176722396689286,0.5430311708731237,0.938021115920795,0.12384552488976305,0.16457558493918922,0.20030283236236915,0.33169916452675646
0.2656587911487393,4.235693269066626,4.394110137059595,0.5613333735733816,0.1114197957141504,0.7920747317647667,0.42031303132956843,0.013290339826041449,0.21969961504274504
0.48164686326121975,1.5532718023011105,2.8970400435647443,0.761346944566835,0.46810806940511285,0.9842600824805366,0.24692926904447215,0.015115506536262585,0.08604643569776763
0.4021796677378411,2.2616727176690192,1.8931966078201286,0.12457212075448786,0.7215891300386064,0.611154932381373,0.20790140594374323,0.0017897398306595228,0.39173445038584065
0.3376217963165403,1.7251789054228093,4.720141444468046,0.25021551743125015,0.6617268351642279,0.9420901610206938,0.22303203280327827,0.39569389047019277,0.30768764101941737
0.36984204625827577,3.811227343754953,3.975934098010097,0.9318785747653308,0.1546889364291487,0.5495486044670473,0.39202498299180455,0.46370144297629123,0.07790792887400222
0.4544393920609374,2.3200646061980885,4.293863654380969,0.7417514298887443,0.43705982454815995,0.983186556985676,0.4431810504414504,0.17796035622027787,0.0970928291019851
0.2537628665169981,2.597492114760418,2.7679544895801755,0.42955537875781774,0.5363207443523681,0.23756432235432534,0.3275293732135783,0.10931222107950789,0.27816377047601726
0.12834256520147558,2.6633757784988132,4.639586416360119,0.9335680317654343,0.3643139204963086,0.5368945525938245,0.34686859510108636,0.19942240520588933,0.2242454547465653
0.21524988903284425,2.9995442597632285,4.382751442222179,0.650969136408831,0.23100046614382405,0.7616556056979715,0.2980686533305732,0.4380549766899944,0.052194198628588165
0.43450633972717156,2.0662673843165313,4.365550461473299,0.732529799801002,0.6375236934247196,0.8512195226350312,0.2760120999060166,0.4482695199219606,0.2833149470782979
0.181177997513171,4.992624399084668,1.379868825701994,0.8536153819473493,0.5486274199651132,0.49995220941066276,0.1889311211654776,0.221692326999526,0.38572179271322155
0.36103999946589815,1.7167749616396544,4.1950391972310275,0.035153589034212444,0.6168278141040562,0.4675698347203574,0.3327188269204798,0.1548289571132625,0.2623020367657965
0.4204806954392878,1.4292124504602597,3.0962263189167536,0.4375400381776564,0.3381495072890127,0.6846746986870824,0.38412451703493866,0.13185957050692876,0.1288807929631542
0.3265043539244158,1.3780780391655731,3.998604662193571,0.3605631136632723,0.5912682767342884,0.600208129679869,0.13289673737644522,0.2060739608804412,0.1724746549529186
0.1969077132168869,2.540758674771399,3.1458185872377173,0.1700359552696115,0.2730272036336084,0.9658814847059096,0.16671182890629127,0.197496068933049,0.10328058511592085
0.45032026269857084,3.6204682964304475,2.9813863425892766,0.7991074986692333,0.9247055624115373,0.5241204914033967,0.35570744423863343,0.47984817811284847,0.31002016353470707
0.27629033840694217,4.3282710948988505,2.6035591875526403,0.7503314335043644,0.29788881323385963,0.7747900269064308,0.3942845554288047,0.0032408917484339377,0.06132971983927972
0.32037271431968484,2.1410657794112984,1.17200647404616,0.3304395155450405,0.457207523884153,0.5688232419950242,0.27169287671026227,0.14570531900668393,0.37344943494556565
0.13627845650623388,3.2928272300841113,3.3478672964164766,0.0633891674893409,0.1384953706168551,0.9099810041688529,0.3678052624064748,0.387978144687404,0.2822438728490391
0.2574225335367799,1.3177416125091543,1.6273142351605085,0.19636227992232827,0.33375804091977446,0.4251095610379715,0.29271763079401747,0.20541836012502498,0.23471229575327218
0.27724176364266384,2.604975076957067,3.789958701127764,0.3623387895321215,0.8274061612679698,0.6983747884710709,0.20317682640636703,0.4993892320008544,0.21695979885057814
0.15822356848463942,4.803705325920232,1.4163829323186201,0.224991679961624,0.1320658648089935,0.6422831832497928,0.1038150084105323,0.4371627927374735,0.24445359087776466
0.41396792032054863,4.3625517790593715,1.2453086722610018,0.7206342704634242,0.8031627195466118,0.46569493614061774,0.39025785670756175,0.030526755338359256,0.067896772304213
0.3249122053148089,4.347776223428788,3.6555745783559668,0.2746436144433362,0.5559542740608755,0.18347670684567072,0.3254037590146461,0.35032116299174143,0.0223142790403731
0.34260051281689613,4.190651122941966,4.646935268229566,0.3895284590465541,0.3239875268733008,0.6515834008597543,0.19307785300148123,0.055741010103279934,0.03857113294334416
0.15379133506992212,2.585766927319093,1.148249513576413,0.6883685140521818,0.3457789183862626,0.41392771751544033,0.30436319300065867,0.06054803138395772,0.08478502178961395
0.10423444868892828,3.8250557279645827,4.084188553941296,0.9213507176182822,0.8128393326723319,0.5876660858217578,0.312224537594473,0.32385258705222963,0.34023082187327014
0.2389036394960379,1.5712870811423711,3.7723602163020136,0.32434225737932315,0.6453012021873767,0.4053381561423606,0.17211129974364592,0.22908183122559453,0.12090928597808033
0.34451507637489676,1.500694282741335,3.17510066353175,0.03649154046980129,0.6164362523848159,0.6876951183809858,0.39933072283212656,0.12885829435241294,0.3495724162399672
0.4605994359281834,3.9571493318189006,3.3974556283180806,0.18091256174044554,0.44041654706322353,0.3668935644958372,0.2129954457555378,0.361612739187178,0.2966623555455038
0.2778075558020957,3.2809984914278383,1.2767109725891812,0.7964251110275261,0.5481387283246191,0.8045906975189133,0.389242457915554,0.29341940981803416,0.14029196929933124
0.10357336433604859,1.664258676416602,2.1799886870258796,0.268909487363438,0.7789377206138562,0.6256259675552838,0.16908358307105203,0.04406842032717909,0.19305468662517952
0.4557641509937945,4.273647028160309,2.3326567825058486,0.026579758679852565,0.21459514561818863,0.7420826443959379,0.172805211452916,0.2763600608923287,0.14963638753140404
0.42943650123437427,2.2754689501105165,4.937552825723241,0.042736974755144916,0.8182087098851621,0.2853920048106123,0.4214690215416971,0.07726260805864144,0.05920816834234223
